cycle,pulse_id,branch,SOC_start,SOC_end,SOC_mid,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,delta_V_pulse_mV,delta_V_relax_mV,dE_s_mV,dE_tau_expected_mV,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_r2,u_prime_V_per_soc,u_prime_knots,u_prime_halfwidth_soc,u_prime_window_curvature_mV,Q_th_Ah,R_m,tau_d_s,Ds_app_m2_s,Ds_app_cm2_s,Ds_app_rel_uncertainty,Ds_app_cm2_s_uncertainty,Ds_app_relax_m2_s,Ds_app_relax_cm2_s,relax_over_pulse_sqrt_ratio,accepted,flags
5,5,lithiation,0.04048517698897583,0.05060652854202633,0.04554585276550108,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-56.208223099999984,11.781364599999982,-61.70795575269111,-51.18537299784495,-0.0014544785459882088,4.1051589917484604e-06,0.9863362501905105,-5.208277055059393,247,0.015182027329575753,138.8626694,0.0022464319849470867,1.37e-05,18492.28782454223,1.0149636528526517e-14,1.0149636528526518e-10,0.005644853274833715,5.729320899642481e-13,5.377122589851513e-16,5.3771225898515124e-12,0.23017053329856582,False,OCP not locally linear over the pulse step (139 mV across the window)
5,6,lithiation,0.05060652854202633,0.06072785717275422,0.055667192857390274,4.41549e-05,1799.980000000447,9000.001000000164,0.022077204695005483,-43.309777899999986,10.79618929999998,-47.26424889692479,-41.19850699067522,-0.0011140352191917487,2.4962978108506235e-06,0.9913439670691198,-4.192090670648011,102,0.015181992946091828,117.7197993,0.0022464319849470867,1.37e-05,16745.67415389605,1.1208267775611292e-14,1.1208267775611292e-10,0.004481541997678906,5.023032275763314e-13,7.696912054531288e-16,7.696912054531288e-12,0.26205292590927054,False,OCP not locally linear over the pulse step (118 mV across the window)
5,7,lithiation,0.06072785717275422,0.07084918580348211,0.06578852148811816,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-14.933705399999997,10.747283699999999,-8.346053032045548,-30.870223647841534,-0.00019671944939223977,1.3181267209507749e-06,0.9275781182662202,-3.1411520952500696,10,0.015181992946091839,77.73864269999997,0.0022464319849470867,1.37e-05,929.9996788440075,2.0181727399443755e-13,2.0181727399443755e-09,0.013401081845471783,2.7045698066294617e-11,2.446111281079512e-14,2.446111281079512e-10,0.3481440180868744,True,
5,8,lithiation,0.07084918580348211,0.08097051443421,0.07590985011884605,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-10.160118400000002,11.2246275,-3.0209918233070914,-22.84796904627551,-7.120585572816263e-05,5.280704763322114e-07,0.9127062847205469,-2.3248599252352737,11,0.015181992946091828,64.5701886,0.0022464319849470867,1.37e-05,222.43543140648026,8.437954277932179e-13,8.437954277932179e-09,0.014832220494566834,1.2515359837336355e-10,2.036506681070161e-13,2.036506681070161e-09,0.49127462827291196,True,
5,9,lithiation,0.08097051443421,0.09109184306493787,0.08603117874957393,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-10.925799600000008,11.90283889999999,-3.758187538173744,-17.029980476321942,-8.858182189636982e-05,6.233889939783249e-07,0.9207044411360483,-1.732859452704573,10,0.015181992946091807,46.987950799999986,0.0022464319849470867,1.37e-05,619.6246213317291,3.029092026662965e-13,3.029092026662965e-09,0.014074874068578443,4.263408881741628e-11,1.4797395407928202e-13,1.4797395407928203e-09,0.6989343831925937,True,
5,10,lithiation,0.09109184306493787,0.10121319461798838,0.09615251884146311,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-12.141436299999974,12.81678679999998,-5.298926705596179,-13.225022417935516,-0.00012489759409535302,7.380629125693815e-07,0.9427500929297306,-1.3456887539899278,10,0.015182027329575763,35.3754312,0.0022464319849470867,1.37e-05,2042.598748410223,9.18878463751538e-14,9.18878463751538e-10,0.011818689029444517,1.0859938818933132e-11,8.630253633747309e-14,8.630253633747308e-10,0.9691315745989286,True,
5,11,lithiation,0.10121319461798838,0.11133450032639364,0.10627384747219101,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-13.9478445,13.595104199999986,-7.6016866923594515,-9.275342990413005,-0.0001791744690372232,7.801526233139764e-07,0.9680832129966097,-0.9438003878827749,9,0.015181958562607893,25.023005900000005,0.0022464319849470867,1.37e-05,8545.944062382256,2.1962465308681152e-14,2.1962465308681152e-10,0.008708301216195048,1.9125576335822964e-12,4.71830719624761e-14,4.71830719624761e-10,1.465725225908291,True,
5,12,lithiation,0.11133450032639365,0.12145580603479891,0.11639515318059629,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-15.76974989999999,13.4379268,-10.30568107582167,-6.635526416987231,-0.0002429085819444863,6.438749209055141e-07,0.9879290173579388,-0.6751893070296144,8,0.015181958562607893,16.546584699999993,0.0022464319849470867,1.37e-05,30690.410848294872,6.1155909879397346e-15,6.115590987939734e-11,0.00530137647464974,3.2421050192043664e-13,2.5081425103984007e-14,2.5081425103984006e-10,2.025148564791835,True,
5,13,lithiation,0.12145580603479891,0.1315771346655268,0.12651647035016286,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-17.195165099999993,12.321621099999986,-12.334472276838316,-4.523519004758626,-0.0002907279148031943,4.1962880820066155e-07,0.9963901750456431,-0.46028371422876213,8,0.015181992946091849,12.802042,0.0022464319849470867,1.37e-05,94599.39920442169,1.984050655484788e-15,1.984050655484788e-11,0.0028867459011270077,5.727450097349065e-14,1.4720942523638498e-14,1.4720942523638498e-10,2.723901698442729,True,
5,14,lithiation,0.1315771346655268,0.14169848621857734,0.1366378104420521,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-17.318218899999987,11.466264700000007,-12.790783912673076,-3.3154570391755316,-0.0003014833429568404,3.5130605461105785e-07,0.9976443002671589,-0.33735846420226534,7,0.015182027329575784,7.867857800000003,0.0022464319849470867,1.37e-05,189368.4327279042,9.911366815275072e-16,9.911366815275073e-12,0.0023305171766079954,2.3098610606661042e-14,1.1854702686688367e-14,1.1854702686688368e-10,3.4584265651806994,True,
5,15,lithiation,0.14169848621857734,0.1518197919269826,0.14675913907278,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-16.658514700000016,11.031895800000024,-12.231808859186854,-2.946054766831803,-0.00028830810139971163,3.435011063051373e-07,0.9975375273660808,-0.29977194746692015,7,0.015181958562607914,8.446738200000011,0.0022464319849470867,1.37e-05,219330.89465783967,8.557389978862755e-16,8.557389978862755e-12,0.002382875157773703,2.0391191996013692e-14,1.1999412807009316e-14,1.1999412807009316e-10,3.7446336450370072,True,
5,16,lithiation,0.1518197919269826,0.16194112055771048,0.15688045624234653,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-16.1573887,10.842829999999998,-11.63110815625824,-2.793734750194259,-0.00027414937138973874,4.0239608977607885e-07,0.99626742530461,-0.2842721796982905,6,0.015181992946091807,7.065132299999998,0.0022464319849470867,1.37e-05,220532.1538509557,8.510777078196417e-16,8.510777078196417e-12,0.002935597391569582,2.498421499098359e-14,1.281988628610868e-14,1.2819886286108678e-10,3.881123646132138,True,
5,17,lithiation,0.16194112055771048,0.17206242626611576,0.16700177341191313,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-15.66001779999998,10.598242300000004,-11.324804865220726,-2.8641321537222346,-0.0002669296934738937,3.2618219016836334e-07,0.9974099985155996,-0.29143601917735745,7,0.015181958562607914,7.403865400000001,0.0022464319849470867,1.37e-05,198918.61180488122,9.435517285034376e-16,9.435517285034376e-12,0.0024439558291424377,2.3059987469733992e-14,1.2919547332375373e-14,1.2919547332375373e-10,3.700332851689995,True,
5,18,lithiation,0.17206242626611576,0.18218373197452103,0.17712307912031838,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-14.471083899999988,10.287672299999995,-9.967631559551348,-2.950634368733874,-0.00023494063416693522,2.4537222053472956e-07,0.9981067364155277,-0.3002379388654044,7,0.015181958562607914,7.681816799999991,0.0022464319849470867,1.37e-05,145195.52449889318,1.2926706979968294e-15,1.2926706979968293e-11,0.0020888018916334606,2.7001329992349228e-14,1.5714166659358465e-14,1.5714166659358466e-10,3.486596783733141,True,
5,19,lithiation,0.18218373197452103,0.1923050376829263,0.1872443848287237,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-12.963414199999995,10.538935700000001,-7.949385855338646,-3.0400313346681087,-0.00018736986243249443,3.7366681868751984e-07,0.9931312796367876,-0.3093344101453864,7,0.015181958562607914,7.891565500000003,0.0022464319849470867,1.37e-05,86998.36798755343,2.157396791935823e-15,2.157396791935823e-11,0.003988547718789562,8.604880052999545e-14,2.5927904482485043e-14,2.5927904482485044e-10,3.4667194314135497,True,
5,20,lithiation,0.1923050376829263,0.2024263433913316,0.19736569053712893,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-13.748377599999973,10.55225729999998,-9.123726385272645,-3.0642003371565036,-0.00021504948794656662,3.384962200936254e-07,0.9957099411839379,-0.31179369536501267,6,0.015181958562607914,7.712930499999993,0.0022464319849470867,1.37e-05,112800.3022921705,1.663913980601341e-15,1.663913980601341e-11,0.0031480774339507525,5.238130054366252e-14,1.9732735893444236e-14,1.9732735893444236e-10,3.44372303992114,True,
5,21,lithiation,0.2024263433913316,0.21254774078902736,0.20748704209017949,4.41552e-05,1799.980000000447,9000.0,0.022077354693338814,-14.468103700000013,10.44848570000001,-10.264469237468985,-3.0312697196637637,-0.00024193720420245015,2.4344690822294233e-07,0.9982423242019811,-0.3084400893060274,6,0.015182096096543654,7.6328814,0.0022464319849470867,1.37e-05,145889.45533770477,1.2865220420868344e-15,1.2865220420868344e-11,0.0020124801311602234,2.5891000479994308e-14,1.5285328416839368e-14,1.5285328416839368e-10,3.4469006938646762,True,
5,22,lithiation,0.21254774078902736,0.22266909234207788,0.21760841656555263,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-13.097561900000013,10.179407900000006,-8.614821840456424,-2.9547591039083727,-0.00020305442615327736,3.492149144394731e-07,0.9948828028231959,-0.3006562840669689,6,0.015182027329575784,7.0554837000000035,0.0022464319849470867,1.37e-05,108155.47583654027,1.7353721441128273e-15,1.7353721441128273e-11,0.0034396188357486506,5.969018713924003e-14,2.0596503397124022e-14,2.0596503397124023e-10,3.4450889368731668,True,
5,23,lithiation,0.22266909234207785,0.23279044389512835,0.2277297681186031,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-10.155625700000003,10.255016399999983,-4.297054309741042,-2.745721363447055,-0.00010128310407028761,7.036481542278021e-07,0.9225655998197222,-0.2793860186860372,7,0.015182027329575742,7.586926199999996,0.0022464319849470867,1.37e-05,31162.251633012755,6.022992247491013e-15,6.022992247491012e-11,0.013894679881443803,8.368754920730537e-13,8.401795314743211e-14,8.401795314743211e-10,3.734907895798119,True,
5,24,lithiation,0.23279044389512835,0.24291174960353362,0.23785109674933097,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.435869700000001,10.416604600000005,-3.5333226087380476,-2.5418687592047595,-8.328167523586228e-05,6.15251866546416e-07,0.913318063699901,-0.25864452919575953,7,0.015181958562607914,7.2845146,0.0022464319849470867,1.37e-05,24584.444983439185,7.634502227991462e-15,7.634502227991462e-11,0.014775203904195237,1.1280132712560669e-12,1.2821145764526588e-13,1.2821145764526589e-09,4.098010395807731,True,
5,25,lithiation,0.24291174960353362,0.2530330094672936,0.24797237953541362,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-9.850211399999989,10.405488300000002,-4.4435502701038825,-2.344310794704486,-0.00010473606615309649,5.741645803497436e-07,0.9503343320439962,-0.23854335753739458,7,0.015181889795640002,5.996309300000002,0.0022464319849470867,1.37e-05,45711.965070604536,4.105927183618181e-15,4.1059271836181815e-11,0.010964027988419318,4.5017500559601447e-13,8.089204204804642e-14,8.089204204804642e-10,4.438612970389736,True,
5,26,lithiation,0.2530330094672936,0.2631542693310537,0.2580936393991736,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-10.059230100000011,10.308377499999994,-5.043528758685772,-2.0208127961117803,-0.00011887777331309641,5.983321616078589e-07,0.9578050872411666,-0.20562609293440548,7,0.015181889795640086,5.396671500000005,0.0022464319849470867,1.37e-05,79253.21830466531,2.3682319029428163e-15,2.3682319029428162e-11,0.01006634200713015,2.3839432287219044e-13,6.162439796250394e-14,6.162439796250393e-10,5.101104624750104,True,
5,27,lithiation,0.2631542693310537,0.27327557503945893,0.26821492218525633,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.492203599999998,10.570049299999996,-4.3147731886608005,-1.7515919629327168,-0.00010170074437182406,7.573712428633541e-07,0.9120404421992302,-0.17823094798078612,7,0.015181958562607872,4.624351900000004,0.0022464319849470867,1.37e-05,77205.83523648317,2.4310338645401786e-15,2.4310338645401785e-11,0.014894114050814793,3.620809563985446e-13,8.852769301763775e-14,8.852769301763775e-10,6.034538593281966,True,
5,28,lithiation,0.27327557503945893,0.28339690367018683,0.2783362393548229,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-8.848056199999995,10.962888599999998,-3.5128414729249964,-1.5041871592615397,-8.279892755326295e-05,8.702042282032054e-07,0.8388666407820887,-0.15305624931204545,8,0.015181992946091849,4.582092199999998,0.0022464319849470867,1.37e-05,69392.64146164122,2.704753646015205e-15,2.704753646015205e-11,0.02101969805450487,5.685310495106076e-13,1.4367260395269886e-13,1.4367260395269886e-09,7.288247697435525,False,sqrt(t) fit weak (R2=0.839)
5,29,lithiation,0.28339690367018683,0.2935182323009147,0.2884575679855508,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-8.962959000000007,11.214911899999999,-3.5835330458517047,-1.2091072638755702,-8.446515316307135e-05,8.98245769033612e-07,0.8356533192518856,-0.12303084871140492,7,0.015181992946091849,3.0870885000000015,0.0022464319849470867,1.37e-05,111761.76127332289,1.6793758246256349e-15,1.679375824625635e-11,0.021269025992279388,3.571868806476826e-13,1.444807439046641e-13,1.444807439046641e-09,9.275365581753821,False,sqrt(t) fit weak (R2=0.836)
5,30,lithiation,0.2935182323009147,0.3036396067762879,0.2985789195386013,4.41551e-05,1799.980000000447,9000.0,0.022077304693894375,-9.151235199999997,11.296451099999993,-3.701218493609537,-1.048408955677659,-8.723904117882074e-05,8.754355252455558e-07,0.8509797250937242,-0.10667875648745323,7,0.015182061713059719,2.6831477999999938,0.0022464319849470867,1.37e-05,158572.57303010987,1.18362208806665e-15,1.1836220880666499e-11,0.020069810796088567,2.3755071361568943e-13,1.3741548350373277e-13,1.3741548350373278e-09,10.774851777852582,False,sqrt(t) fit weak (R2=0.851)
5,31,lithiation,0.3036396067762879,0.3137609354070158,0.3087002710916518,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-9.286120499999996,11.328309699999997,-3.745460521830979,-0.940301808928891,-8.828184157779986e-05,8.913662243221801e-07,0.8494128281422216,-0.09567896335894985,6,0.015181992946091849,2.233974699999988,0.0022464319849470867,1.37e-05,201871.9484894378,9.297478000506849e-16,9.29747800050685e-12,0.02019364817025591,1.8774999961292974e-13,1.3494625705925633e-13,1.3494625705925633e-09,12.047525158868096,False,sqrt(t) fit weak (R2=0.849)
5,32,lithiation,0.3137609354070158,0.3238822411154211,0.3188215882612184,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.216442799999989,11.212676799999988,-3.7487611170056994,-0.8453242795610556,-8.835963778433541e-05,9.18252155222221e-07,0.8418864282492946,-0.08601486583957872,6,0.015181958562607956,2.033114500000002,0.0022464319849470867,1.37e-05,250223.97427680658,7.500879983321289e-16,7.50087998332129e-12,0.020784425519340705,1.559014813428549e-13,1.319727111399702e-13,1.319727111399702e-09,13.26434963612106,False,sqrt(t) fit weak (R2=0.842)
5,33,lithiation,0.3238822411154211,0.3340035468238263,0.32894289396962373,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.212002100000005,11.120036200000003,-3.7938599895700187,-0.7507494803747483,-8.942263431035787e-05,9.357096593680409e-07,0.8400475929609824,-0.07639153091296402,6,0.015181958562607872,1.875981600000007,0.0022464319849470867,1.37e-05,324917.1152304225,5.776550117001232e-16,5.776550117001232e-12,0.02092780349369907,1.2089050572010614e-13,1.2673333605616186e-13,1.2673333605616185e-09,14.811913282243312,False,sqrt(t) fit weak (R2=0.840)
5,34,lithiation,0.3340035468238263,0.344124829609909,0.3390641882168677,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-9.232774299999996,11.209711400000003,-3.8570042947817864,-0.6663781616063212,-9.091096812585366e-05,9.7397354529103e-07,0.8336109477503522,-0.06780659134918174,7,0.015181924179123979,1.7662718999999911,0.0022464319849470867,1.37e-05,426244.5147883151,4.4033411220133134e-16,4.403341122013314e-12,0.021426975542548358,9.435028252687671e-14,1.246033395523051e-13,1.246033395523051e-09,16.82184688192469,False,sqrt(t) fit weak (R2=0.834)
5,35,lithiation,0.344124829609909,0.3542461353183143,0.34918548246411163,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.425491100000002,11.365383900000012,-3.9484786422715312,-0.5772049419226633,-9.306705115127946e-05,1.0218302789962654e-06,0.8266951884861085,-0.058732733510505716,7,0.015181958562607956,1.4653503999999957,0.0022464319849470867,1.37e-05,595387.3118077831,3.1524017438348512e-16,3.1524017438348512e-12,0.021959012697958843,6.92236299219371e-14,1.2222208758838597e-13,1.2222208758838597e-09,19.69037871044908,False,sqrt(t) fit weak (R2=0.827)
5,36,lithiation,0.3542461353183143,0.3643674181043969,0.3593067767113556,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-9.589284700000006,11.641115000000008,-4.070870993291207,-0.4806890100059968,-9.595188255721068e-05,1.0719244473073988e-06,0.8216720394616304,-0.048911991937057156,7,0.015181924179123896,1.248918399999993,0.0022464319849470867,1.37e-05,912528.3460068809,2.0568128192544357e-16,2.0568128192544358e-12,0.022342958131504526,4.595528270494365e-14,1.20630059933046e-13,1.20630059933046e-09,24.217560122405917,False,sqrt(t) fit weak (R2=0.822)
5,37,lithiation,0.3643674181043969,0.37448879257977,0.3694281053420835,4.41551e-05,1799.980000000447,9000.0,0.022077304693894375,-9.9880844,11.999875300000005,-4.2574334750736,-0.43265065573275285,-0.00010034922685307925,1.1426028265704462e-06,0.8160226627784763,-0.04402350218118689,6,0.015182061713059719,1.0806619999999962,0.0022464319849470867,1.37e-05,1232029.421114741,1.5234214117239015e-16,1.5234214117239014e-12,0.022772528745903037,3.469215789060673e-14,1.1719222201040857e-13,1.1719222201040856e-09,27.73571504168087,False,sqrt(t) fit weak (R2=0.816)
5,38,lithiation,0.37448879257977,0.3846101212104979,0.379549456895134,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-10.312736000000003,12.317851200000007,-4.473285580335416,-0.4242827824424296,-0.0001054369380303533,1.2170539235471267e-06,0.8118833316992662,-0.04317224151826815,6,0.015181992946091849,1.073993800000006,0.0022464319849470867,1.37e-05,1414303.134089397,1.3270846643555288e-16,1.3270846643555288e-12,0.023085911755076953,3.0636959452827655e-14,1.1185559722489167e-13,1.1185559722489167e-09,29.032173139553215,False,sqrt(t) fit weak (R2=0.812)
5,39,lithiation,0.3846101212104979,0.3947314727635484,0.38967079698702317,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-10.53065060000001,12.5164985,-4.743072694582963,-0.41886286977911497,-0.00011179591662348252,1.2819926741368152e-06,0.8138848414890402,-0.042620650121642074,6,0.015182027329575742,1.045092999999997,0.0022464319849470867,1.37e-05,1631458.0245233928,1.1504433284750366e-16,1.1504433284750366e-12,0.022934516981589558,2.638486205326714e-14,1.0272761502073076e-13,1.0272761502073076e-09,29.88209125960605,False,sqrt(t) fit weak (R2=0.814)
5,40,lithiation,0.3947314727635484,0.40485284723892156,0.39979216000123496,4.41551e-05,1799.980000000447,9000.0,0.022077304693894375,-10.650739100000001,12.5120581,-4.94742035414022,-0.42567440934049783,-0.00011661246390857017,1.3410542725840401e-06,0.813017052432223,-0.04331364818190013,6,0.015182061713059719,1.076221500000002,0.0022464319849470867,1.37e-05,1718710.0210053732,1.0920399468562429e-16,1.092039946856243e-12,0.023000187589475713,2.5117123632894678e-14,9.434979171347693e-14,9.434979171347693e-10,29.393493772353086,False,sqrt(t) fit weak (R2=0.813)
5,41,lithiation,0.40485284723892156,0.41497410710268157,0.40991347717080157,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-10.794535300000005,12.588411600000002,-5.234269075418277,-0.44294520347660504,-0.00012337359067016913,1.3787735293229066e-06,0.821564010742313,-0.045071513675179344,7,0.015181889795640002,1.2355819000000046,0.0022464319849470867,1.37e-05,1776692.0246632793,1.056401432519354e-16,1.056401432519354e-12,0.022351193992707297,2.3611833352413968e-14,8.532392868180461e-14,8.532392868180462e-10,28.41979437003855,False,sqrt(t) fit weak (R2=0.822)
5,42,lithiation,0.41497410710268157,0.4250953898887642,0.42003474849572286,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-11.008009299999996,12.893035999999997,-5.6016316804827815,-0.48450115702953656,-0.00013203245841497137,1.4302403535730845e-06,0.8305239355874523,-0.04929989284720262,7,0.015181924179123979,1.3764053999999888,0.0022464319849470867,1.37e-05,1700746.291228867,1.1035743600792177e-16,1.1035743600792178e-12,0.021664981031829476,2.3908917578329604e-14,7.814880749087866e-14,7.814880749087867e-10,26.61094986655316,False,sqrt(t) fit weak (R2=0.831)
5,43,lithiation,0.4250953898887642,0.43521667267484687,0.4301560312818056,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-11.487588300000004,13.331875199999995,-6.088824476606538,-0.5430159740538293,-0.00014351576654078152,1.4964804763565324e-06,0.8409872728685677,-0.05525400496317314,7,0.015181924179123979,1.531317800000001,0.0022464319849470867,1.37e-05,1599711.8756090917,1.1732737804958586e-16,1.1732737804958585e-12,0.020854579429519217,2.4468131247923178e-14,7.072234190824594e-14,7.072234190824594e-10,24.551534092951755,False,sqrt(t) fit weak (R2=0.841)
5,44,lithiation,0.43521667267484687,0.44533800130557477,0.4402773369902108,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-12.010142200000004,13.9633864,-6.699924787825481,-0.610633202553741,-0.00015791961903067553,1.5588199998756637e-06,0.8551091675305917,-0.06213404170672596,6,0.015181992946091849,1.5505849999999932,0.0022464319849470867,1.37e-05,1531718.9853181778,1.225355315165803e-16,1.2253553151658028e-12,0.01974194225446892,2.4190893873209844e-14,6.407413049385719e-14,6.407413049385719e-10,22.867060522754816,False,sqrt(t) fit weak (R2=0.855)
5,45,lithiation,0.4453380013055747,0.4554593299363026,0.45039866562093867,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-12.85959780000001,14.764666600000004,-7.596475422472468,-0.6641767930863416,-0.00017905163754563483,1.6165092333738473e-06,0.8758544122813983,-0.06758228735299454,6,0.015181992946091849,1.4801769999999992,0.0022464319849470867,1.37e-05,1664397.1011556094,1.127675600189911e-16,1.1276756001899108e-12,0.01805634682298673,2.036170174084875e-14,5.572679663566951e-14,5.572679663566951e-10,22.23002482726106,False,sqrt(t) fit weak (R2=0.876)
5,46,lithiation,0.4554593299363026,0.4655806814893531,0.46052000571282786,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-13.654202300000001,15.523672099999997,-8.59479403702533,-0.7363371630598246,-0.00020258236367675422,1.6551755339462653e-06,0.8959873184563595,-0.07492468505237772,6,0.015182027329575742,1.693643700000011,0.0022464319849470867,1.37e-05,1733474.9820801232,1.0827384412250186e-16,1.0827384412250187e-12,0.016340766332327995,1.769277586708708e-14,4.8123702986169795e-14,4.81237029861698e-10,21.082287950117703,False,sqrt(t) fit weak (R2=0.896)
5,47,lithiation,0.4655806814893531,0.47570201012008095,0.47064134580471706,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-14.513298800000005,16.212284499999992,-9.750951265699877,-0.7835551686144027,-0.000229833402288951,1.6506656821259773e-06,0.9176839242330125,-0.0797294502208521,6,0.015181992946091766,1.7640441000000007,0.0022464319849470867,1.37e-05,1970402.1953651684,9.525466447484138e-17,9.525466447484138e-13,0.014364019030190646,1.3682398132310464e-14,4.077890170673677e-14,4.077890170673677e-10,20.690673930042394,True,
5,48,lithiation,0.47570201012008095,0.48582329290616366,0.4807626515131223,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-15.170008,16.793414999999992,-10.896673015175184,-0.8315408333249635,-0.00025683847293109805,1.6128841520767373e-06,0.9358229894872137,-0.08461254093247732,6,0.015181924179124062,2.1183490999999997,0.0022464319849470867,1.37e-05,2184845.5798742427,8.590538467748517e-17,8.590538467748517e-13,0.012559521427379185,1.0789305195841265e-14,3.503735125200353e-14,3.503735125200353e-10,20.19553860373947,True,
5,49,lithiation,0.48582329290616366,0.4959445527699237,0.4908839228380437,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-15.99945130000001,17.46495070000001,-12.331459586280118,-0.9143529729092025,-0.0002906569046112482,1.5172456660204803e-06,0.9547578393173003,-0.09303921162021263,7,0.015181889795640086,2.5356337999999923,0.0022464319849470867,1.37e-05,2314202.059407464,8.110354894769073e-17,8.110354894769073e-13,0.0104401143888172,8.46730328352926e-15,2.959012665726211e-14,2.9590126657262113e-10,19.100884688362385,True,
5,50,lithiation,0.4959445527699237,0.5060658126336838,0.5010051827018037,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-17.364039999999996,18.621996000000003,-14.129184607689394,-0.9894676468886408,-0.00033302992512914076,1.421289663085915e-06,0.9692987601402893,-0.1006824415929009,7,0.015181889795640086,2.7935766,0.0022464319849470867,1.37e-05,2594364.975152091,7.234525666112066e-17,7.234525666112067e-13,0.00853550720725637,6.175034596418073e-15,2.5624731467018132e-14,2.5624731467018133e-10,18.82021717289743,True,
5,51,lithiation,0.5060658126336838,0.5161870724974439,0.5111264425655638,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-18.98067440000001,19.914709000000002,-16.4041107224591,-1.0494903688144694,-0.00038665074577181046,1.2633480521390187e-06,0.981772843484628,-0.10679000277850104,7,0.015181889795640169,2.950709400000001,0.0022464319849470867,1.37e-05,3108483.307178001,6.03799285544152e-17,6.037992855441519e-13,0.00653482796013852,3.945724453485586e-15,2.174120492006664e-14,2.174120492006664e-10,18.9755995783898,True,
5,52,lithiation,0.5161870724974439,0.5263083094388813,0.5212476909681626,4.41545e-05,1799.980000000447,9000.0,0.022077004697227703,-21.047227099999997,21.1962983,-19.14879023003866,-1.0462272276562574,-0.00045134382157855285,1.0619882120346292e-06,0.9904640777854158,-0.10645820571957695,6,0.015181855412156109,2.6349575,0.0022464319849470867,1.37e-05,4262169.502511097,4.403625897314047e-17,4.403625897314047e-13,0.004705894536543682,2.0722999051152445e-15,1.8075005010050666e-14,1.8075005010050667e-10,20.259746391310838,True,
5,53,lithiation,0.5263083094388813,0.5364296151472865,0.531368962293084,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-23.713409899999995,20.758226499999992,-22.451441132826105,-1.0572485136402883,-0.0005291884823585113,8.431229946229515e-07,0.9956051121069569,-0.10757893894528216,6,0.015181958562607789,2.689801200000001,0.0022464319849470867,1.37e-05,5737653.931663749,3.2711976399311254e-17,3.2711976399311254e-13,0.0031864752266159784,1.0423590241005187e-15,1.2610523345039844e-14,1.2610523345039845e-10,19.634197856212484,True,
5,54,lithiation,0.5364296151472865,0.5465508979333692,0.5414902565403279,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-25.26923260000001,14.153107999999998,-24.160410561631565,-1.0652791624050324,-0.0005694695018741978,7.721868161499512e-07,0.996812743701689,-0.10839633259270877,6,0.015181924179124062,2.678692400000002,0.0022464319849470867,1.37e-05,6544580.687797578,2.8678689889170355e-17,2.8678689889170355e-13,0.0027119514341280245,7.777521417384842e-16,5.0621625345334406e-15,5.062162534533441e-11,13.285820749602546,True,
