SOC,Voltage,branch,time_s,current_A,capacity_Ah
0.011077435268689956,0.5637312531,lithiation,1790.0,4.32759e-05,2.1517546666666698e-05
0.011139321007059971,0.5624845624,lithiation,1800.0,4.3276e-05,2.163775763888892e-05
0.011201206602427379,0.5613578558,lithiation,1810.0,4.32757e-05,2.1757968333333367e-05
0.01126309162578434,0.5613378882,lithiation,1820.0,4.32752e-05,2.18781779166667e-05
0.011324976935146525,0.5595633984,lithiation,1830.0,4.32761e-05,2.199838805555559e-05
0.011386862316010013,0.5585923791,lithiation,1840.0,4.32753e-05,2.2118598333333367e-05
0.011448747339366974,0.5574041605,lithiation,1850.0,4.32756e-05,2.22388079166667e-05
0.01151063293473438,0.5563768148,lithiation,1860.0,4.32761e-05,2.2359018611111144e-05
0.011572518601603092,0.5553368926,lithiation,1870.0,4.32757e-05,2.247922944444448e-05
0.011634404411474416,0.5543280244,lithiation,1880.0,4.32763e-05,2.2599440555555593e-05
0.0116962897208366,0.553466022,lithiation,1890.0,4.3275e-05,2.2719650694444484e-05
0.011758174386687033,0.5523312092,lithiation,1900.0,4.32754e-05,2.283985958333337e-05
0.011820059696049219,0.5515587926,lithiation,1910.0,4.32759e-05,2.2960069722222262e-05
0.011881945577421846,0.5503024459,lithiation,1920.0,4.32762e-05,2.308028097222226e-05
0.011943831172789254,0.5493432879,lithiation,1930.0,4.32755e-05,2.3200491666666708e-05
0.012005716196146213,0.5482937098,lithiation,1940.0,4.32754e-05,2.3320701250000038e-05
0.01206760114800187,0.5474591255,lithiation,1950.0,4.32754e-05,2.3440910694444483e-05
0.012129486457364055,0.5463020205,lithiation,1960.0,4.32759e-05,2.3561120833333374e-05
0.01219137190972885,0.5458231568,lithiation,1970.0,4.32756e-05,2.368133125000004e-05
0.012253256718581896,0.5464739799,lithiation,1980.0,4.3275e-05,2.3801540416666706e-05
0.012315141384432328,0.5453383923,lithiation,1990.0,4.32754e-05,2.392174930555559e-05
0.01237702626478668,0.5446276069,lithiation,2000.0,4.32753e-05,2.4041958611111147e-05
0.01243891114514103,0.5420066118,lithiation,2010.0,4.32754e-05,2.41621679166667e-05
0.012500796096996685,0.5409066081,lithiation,2020.0,4.32754e-05,2.4282377361111142e-05
0.012562680977351037,0.5398029089,lithiation,2030.0,4.32753e-05,2.4402586666666698e-05
0.012624565714702775,0.5390669107,lithiation,2040.0,4.32752e-05,2.4522795694444473e-05
0.012686450952563655,0.5385857821,lithiation,2050.0,4.3276e-05,2.4643005694444476e-05
0.012748335904419312,0.5371693373,lithiation,2060.0,4.32748e-05,2.476321513888892e-05
0.01281022078477366,0.5365089178,lithiation,2070.0,4.32759e-05,2.488342444444447e-05
0.012872106594644982,0.5364044309,lithiation,2080.0,4.32761e-05,2.5003635555555583e-05
0.012933992333015001,0.5342252254,lithiation,2090.0,4.32758e-05,2.5123846527777807e-05
0.012995877928382405,0.5331125855,lithiation,2100.0,4.32759e-05,2.524405722222225e-05
0.013057763166243287,0.5356083512,lithiation,2110.0,4.32753e-05,2.5364267222222255e-05
0.013119647903595025,0.5349374413,lithiation,2120.0,4.32752e-05,2.548447625000003e-05
0.013181532998453295,0.5347610712,lithiation,2130.0,4.32758e-05,2.5604685972222257e-05
0.013243418951327227,0.532096386,lithiation,2140.0,4.32764e-05,2.5724897361111145e-05
0.013305304403692023,0.5314574838,lithiation,2150.0,4.32751e-05,2.5845107777777812e-05
0.013367189641552903,0.5313158631,lithiation,2160.0,4.32761e-05,2.5965317777777816e-05
0.013429075665928141,0.5302929878,lithiation,2170.0,4.32762e-05,2.6085529305555595e-05
0.01349096104679163,0.5289565325,lithiation,2180.0,4.32752e-05,2.6205739583333375e-05
0.013552846141649899,0.5281760097,lithiation,2190.0,4.32758e-05,2.6325949305555598e-05
0.013614731737017305,0.5255957842,lithiation,2200.0,4.32759e-05,2.6446160000000042e-05
0.013676616974878184,0.5242112279,lithiation,2210.0,4.32753e-05,2.6566370000000046e-05
0.013738502284240369,0.5231163502,lithiation,2220.0,4.3276e-05,2.6686580138888936e-05
0.013800388380116914,0.5220097303,lithiation,2230.0,4.32764e-05,2.6806791805555605e-05
0.013862274690497374,0.5209608674,lithiation,2240.0,4.32763e-05,2.6927003888888938e-05
0.013924160929376529,0.5199002624,lithiation,2250.0,4.32763e-05,2.7047215833333384e-05
0.013986046667746544,0.5188987851,lithiation,2260.0,4.32756e-05,2.7167426805555605e-05
0.014047931905607425,0.5178744197,lithiation,2270.0,4.32756e-05,2.728763680555561e-05
0.014109817929982664,0.5169975758,lithiation,2280.0,4.32767e-05,2.7407848333333387e-05
0.01417170459786965,0.5158374906,lithiation,2290.0,4.32765e-05,2.7528061111111165e-05
0.014233591265756637,0.5148591399,lithiation,2300.0,4.32767e-05,2.7648273888888942e-05
0.014295476503617517,0.5147583485,lithiation,2310.0,4.32745e-05,2.7768483888888945e-05
0.014357361312470562,0.5136627555,lithiation,2320.0,4.32761e-05,2.788869305555561e-05
0.014419247122341885,0.5121892095,lithiation,2330.0,4.32759e-05,2.8008904166666722e-05
0.01448113207419754,0.5111745,lithiation,2340.0,4.32749e-05,2.8129113611111165e-05
0.01454301631104014,0.5101219416,lithiation,2350.0,4.32749e-05,2.824932166666672e-05
0.014604901477399715,0.5098921657,lithiation,2360.0,4.32762e-05,2.8369531527777832e-05
0.014666786715260595,0.5081583858,lithiation,2370.0,4.3275e-05,2.8489741527777835e-05
0.014728672239126694,0.5074935555,lithiation,2380.0,4.32766e-05,2.860995208333339e-05
0.014790557619990185,0.5061667562,lithiation,2390.0,4.32748e-05,2.873016236111117e-05
0.01485244292935237,0.5069332123,lithiation,2400.0,4.32765e-05,2.885037250000006e-05
0.014914328596221082,0.5051593781,lithiation,2410.0,4.32753e-05,2.8970583333333394e-05
0.014976214263089793,0.5052127838,lithiation,2420.0,4.32765e-05,2.909079416666673e-05
0.015038100787974169,0.5031595826,lithiation,2430.0,4.32765e-05,2.921100666666673e-05
0.015099985954333744,0.5022323132,lithiation,2440.0,4.32746e-05,2.9331216527777842e-05
0.01516187011967504,0.5008276701,lithiation,2450.0,4.32751e-05,2.945142444444451e-05
0.015223754642522862,0.4998091757,lithiation,2460.0,4.32751e-05,2.9571633055555617e-05
0.015285640166388963,0.4994548857,lithiation,2470.0,4.32765e-05,2.9691843611111175e-05
0.015347525904758982,0.5016037226,lithiation,2480.0,4.32754e-05,2.98120545833334e-05
0.015409411357123776,0.4996780455,lithiation,2490.0,4.32761e-05,2.9932265000000067e-05
0.01547129730999771,0.5015303493,lithiation,2500.0,4.32761e-05,3.005247638888896e-05
