SOC,Ds_app_m2_s,WH_fit_R2,dE_pulse_mV,dE_relax_mV,OCP_slope_V_per_soc,validity_flag,Ds_app_cm2_s,is_valid,rejection_reasons,branch,cycle,pulse_id,SOC_start,SOC_end,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,sqrt_t_slope_V_per_sqrt_s,u_prime_halfwidth_soc,u_prime_window_curvature_mV,u_prime_knots,dE_s_mV,dE_tau_expected_mV,Ds_app_relax_m2_s,relax_over_pulse_sqrt_ratio,Ds_app_rel_uncertainty,tau_d_s_from_D,Fo_pulse,Q_th_Ah,R_m
0.619627972439757,3.1846987676899577e-17,0.9983023278308664,26.5001282,-29.057346299999995,-0.1168210819339202,valid,3.1846987676899585e-13,True,,delithiation,1,144,0.6244428065752805,0.6148131383042335,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.0005824003079956,0.0144445024065705,2.751305700000012,6,24.70901515548245,1.1480718903847231,2.0400560086686082e-14,25.309692314008984,0.0019777713313153,5893493.033130482,0.00030541819424937457,0.002246431984947,1.37e-05
0.6204507035611244,5.1988680359166964e-17,0.9990270560196765,20.4828977,-22.7421597,-0.1168210819339202,valid,5.198868035916696e-13,True,,delithiation,5,137,0.6255113678764883,0.6153900392457604,-4.41549e-05,1799.980000000447,9000.0,0.0220772046950054,0.0004558314959609,0.0151819929460918,2.751305700000012,6,19.33918507153212,1.1480796907402977,2.0399904517776913e-14,19.80886856846632,0.0014967025455943,3610208.9667083714,0.0004985805576904289,0.002246431984947,1.37e-05
0.62085027829418,5.11038784357546e-17,0.9992841373316886,21.769642800000003,-24.6374533,-0.1168210819339202,valid,5.110387843575459e-13,True,,delithiation,2,137,0.6259056631786692,0.6157948934096908,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0004597585651881,0.0151661546534676,2.751305700000012,6,19.505795582755898,1.148074490503149,2.3534520536623264e-14,21.45980378782088,0.0012836616462472,3672715.3739604135,0.0004900951521486953,0.002246431984947,1.37e-05
0.6230239488075247,7.082592273919164e-17,0.998862306874592,18.6290964,-20.6037312,-0.1228465411832763,valid,7.082592273919164e-13,True,,delithiation,3,138,0.6280502979781626,0.6179975996368867,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,0.0004106686290507,0.0150790475119138,3.448754500000012,7,17.42309754955134,1.2072604043144222,2.0629185365536883e-14,17.0665178170077,0.0016186015768316,2650018.4218022395,0.0006792330140770518,0.002246431984947,1.37e-05
0.6232595624320643,7.112359499710633e-17,0.9990166881832588,19.57563309999999,-21.794125399999988,-0.1290767272652442,valid,7.112359499710633e-13,True,,delithiation,4,138,0.6282828031539487,0.6182363217101798,-4.41549e-05,1799.980000000447,9000.0,0.0220772046950054,0.0004306045333537,0.0150697221656532,2.9758662000000102,6,18.268901637904065,1.2685241967222591,2.099399453331376e-14,17.18069348327281,0.0015046637641992,2638927.3490412873,0.0006820877432091387,0.002246431984947,1.37e-05
0.6292576516152945,5.803137377178607e-17,0.9990977722212038,25.0013694,-28.0974581,-0.1442613006676115,valid,5.803137377178608e-13,True,,delithiation,1,143,0.6340724966553084,0.6244428065752805,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0005327874091111,0.0144445351200418,3.355368999999997,6,22.60412981525162,1.4177468357721088,2.2792897782698285e-14,19.818388862563072,0.0014412333617003,3234284.9703698014,0.0005565310467352465,0.002246431984947,1.37e-05
0.6305720321918522,1.001017521932576e-16,0.9984624046596466,18.771410000000003,-21.035865,-0.1442613006676115,valid,1.001017521932576e-12,True,,delithiation,5,136,0.6356326965072162,0.6255113678764883,-4.41549e-05,1799.980000000447,9000.0,0.0220772046950054,0.0004056640351151,0.0151819929460918,3.355368999999997,6,17.21077179061225,1.4177532574980711,2.20374389350046e-14,14.837465467808046,0.0018820682715754,1874992.1543595311,0.0009599933502736672,0.002246431984947,1.37e-05
0.630961036613902,1.0686510975195619e-16,0.9984361484641197,20.3954354,-23.1854096,-0.1524747086999563,valid,1.0686510975195621e-12,True,,delithiation,2,136,0.6360164100491348,0.6259056631786692,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.000414967797794,0.0151661203056983,4.296675299999997,7,17.605494818533405,1.4984617857933975,2.5584335268050473e-14,15.472806727416076,0.0018980944399112,1756326.273707535,0.0010248551348037943,0.002246431984947,1.37e-05
0.6330766471488005,1.6643750599722195e-16,0.9970897963559556,16.403205700000008,-18.31485340000001,-0.1592125470024656,valid,1.6643750599722197e-12,True,,delithiation,3,137,0.6381029963194386,0.6280502979781626,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,0.0003471973535655,0.0150790475119139,3.9001404999999822,6,14.730254351547902,1.5646431882796232,2.2804862886420914e-14,11.705450506027384,0.0025910438253404,1127690.5339060582,0.0015961648571844744,0.002246431984947,1.37e-05
0.6333060097466149,1.3711523793140302e-16,0.9980272718344748,18.1665719,-20.399890899999995,-0.1592125470024656,valid,1.3711523793140305e-12,True,,delithiation,4,137,0.6383292163392811,0.6282828031539487,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.0003825330656883,0.0150696197779985,3.9001404999999822,6,16.22941332242288,1.564678624646947,2.330725415334921e-14,13.037751381439758,0.0021322720925576,1368848.589198371,0.0013149591665609682,0.002246431984947,1.37e-05
0.6388873307908319,1.0372242967709836e-16,0.9994677173426236,23.7509236,-27.2976905,-0.177959638232107,valid,1.0372242967709837e-12,True,,delithiation,1,142,0.6437021649263555,0.6340724966553084,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.0004916088870638,0.0144445024065705,4.4367612,7,20.857082790417685,1.7489177029954637,2.526886555620348e-14,15.608333344242444,0.0011067944617961,1809541.104892199,0.0009947162820085332,0.002246431984947,1.37e-05
0.6406933149779349,2.0075348914793523e-16,0.9967291279234384,17.016932400000005,-19.1175789,-0.177959638232107,valid,2.0075348914793523e-12,True,,delithiation,5,135,0.6457539334486536,0.6356326965072162,-4.41545e-05,1799.980000000447,9000.0,0.0220770046972277,0.0003533649999225,0.0151818554121561,4.4367612,7,14.991923971593977,1.7489137421001018,2.3987893066607983e-14,10.931115949173993,0.0027474095862935,934927.7105798705,0.0019252611508156548,0.002246431984947,1.37e-05
0.6410717834843674,1.767910303178285e-16,0.9964256250892096,19.1790909,-22.1002624,-0.177959638232107,valid,1.7679103031782853e-12,True,,delithiation,2,135,0.6461271569196001,0.6360164100491348,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.0003765528617827,0.0151661203056979,4.4367612,7,15.975696167900583,1.7489177029954637,2.8230355003564483e-14,12.636536506061844,0.0028724852831394,1061648.8837843058,0.0016954569702780206,0.002246431984947,1.37e-05
0.6431293227225143,3.128386595783219e-16,0.994000849401196,15.157222799999994,-17.142996199999995,-0.1928968793642624,valid,3.1283865957832192e-12,True,,delithiation,3,136,0.6481556491255902,0.6381029963194386,-4.41534e-05,1799.980000000447,9000.0,0.0220764547033388,0.0003068228801088,0.0150789792092274,4.904434099999993,7,13.017320029845298,1.8956635447838224,2.5584171492119686e-14,9.043269438382827,0.003725904413541,599957.8193212727,0.003000177582545302,0.002246431984947,1.37e-05
0.6433524229319473,2.493647020205515e-16,0.9959568154388452,16.887210299999996,-19.243582999999997,-0.1928968793642624,valid,2.4936470202055152e-12,True,,delithiation,4,136,0.6483756295246135,0.6383292163392811,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.0003436705076084,0.0150696197779985,4.904434099999993,7,14.580623781285858,1.895715065080192,2.5695716397216623e-14,10.151094620955584,0.0030557775353354,752672.6857457613,0.00239145120327702,0.002246431984947,1.37e-05
0.6485170099663694,1.704300277089874e-16,0.9991048308142249,22.664301099999992,-26.1665955,-0.2088230183359852,valid,1.7043002770898741e-12,True,,delithiation,1,141,0.6533318550063834,0.6437021649263555,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.000450029358624,0.0144445351200418,5.400285199999994,7,19.09302259973584,2.0522355760840094,2.770678485523605e-14,12.750288419582906,0.0014355794646553,1101273.070966604,0.0016344538402451917,0.002246431984947,1.37e-05
0.6508145175358884,3.5128175926078136e-16,0.9934005313758136,15.7687143,-18.03984490000001,-0.2088230183359852,valid,3.5128175926078134e-12,True,,delithiation,5,134,0.6558751016231232,0.6457539334486536,-4.41542e-05,1799.980000000447,9000.0,0.0220768546988943,0.0003134593196758,0.0151817522617044,5.400285199999994,7,13.298878750862038,2.0522123369324667,2.7144172690927296e-14,8.790437799903767,0.0039090614261825,534300.4441647207,0.003368853647154235,0.002246431984947,1.37e-05
0.6511825418040893,2.950038581568309e-16,0.9933786187671436,18.23402939999999,-21.0973919,-0.2088230183359852,valid,2.950038581568309e-12,True,,delithiation,2,134,0.6562379266885785,0.6461271569196001,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0003420582395193,0.0151661546534676,5.400285199999994,7,14.512221419368633,2.0522355760840094,3.1176747995709276e-14,10.280199868797308,0.0039155889783779,636228.9672164884,0.0028291387106672014,0.002246431984947,1.37e-05
0.6531819527611038,5.367764739140986e-16,0.9895791051107852,14.06615230000001,-16.04895290000001,-0.2235948681111676,valid,5.367764739140986e-12,True,,delithiation,3,135,0.6582082563966174,0.6481556491255902,-4.41532e-05,1799.980000000447,9000.0,0.0220763547044499,0.0002715100291901,0.0150789109065407,5.726411900000006,7,11.5191309723249,2.197333216226044,2.8634858176569243e-14,7.303832109526088,0.0049216129219141,349661.3751183819,0.005147780475870527,0.002246431984947,1.37e-05
0.6533988361172797,4.123073132899466e-16,0.9927124579977464,15.882134399999998,-18.299288999999995,-0.2235948681111676,valid,4.123073132899466e-12,True,,delithiation,4,135,0.6584220427099459,0.6483756295246135,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.0003098031749463,0.0150696197779985,5.726411900000006,7,13.14376252874956,2.1974028887866432,2.85936823274836e-14,8.327689516283675,0.0041092163179648,455218.7020461867,0.003954099407404883,0.002246431984947,1.37e-05
0.6581466782374165,2.666652366757771e-16,0.9978113149677392,21.322704800000007,-24.9895379,-0.2375547685396738,valid,2.666652366757771e-12,True,,delithiation,1,140,0.6629615014684496,0.6533318550063834,-4.41545e-05,1799.9799999999814,9000.0,0.0220770046972219,0.0004092739652131,0.0144444696930993,6.086617700000019,7,17.363927302851806,2.334590041470315,3.0553544288938904e-14,10.704036878466972,0.0022461958804269,703841.2743247873,0.0025573663632141317,0.002246431984947,1.37e-05
0.6609357086326806,5.263472872530366e-16,0.9897556423756984,15.283212099999998,-17.820447700000006,-0.2375547685396738,valid,5.263472872530366e-12,True,,delithiation,5,133,0.6659963156422379,0.6558751016231232,-4.41544e-05,1799.980000000447,9000.0,0.0220769546977832,0.000291313185851,0.015181821028672,6.086617700000019,7,12.359303086495569,2.334584754150168,3.066834357061272e-14,7.633240844360341,0.0048793118625285,356589.65961340605,0.005047762747668796,0.002246431984947,1.37e-05
0.6612933001238113,4.824831739274942e-16,0.9892606498413578,17.2956363,-20.2605501,-0.243189453609819,valid,4.824831739274943e-12,True,,delithiation,2,133,0.6663486735590439,0.6562379266885785,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.0003114857639196,0.0151661203056981,5.061551900000016,6,13.215148336534687,2.3899708092532617,3.467364072903811e-14,8.477321154533405,0.004997051656337,389008.38442130905,0.004627098211977208,0.002246431984947,1.37e-05
0.6632345486483499,8.302217078013409e-16,0.9838344620681392,13.1351725,-15.08387180000001,-0.2466613889658691,valid,8.302217078013409e-12,True,,delithiation,3,134,0.6682608409000823,0.6582082563966174,-4.41531e-05,1799.980000000447,9000.0,0.0220763047050054,0.0002408373989858,0.0150788767551973,6.340846400000016,7,10.21780871309911,2.4240092815000884,3.214779521129455e-14,6.222695562727143,0.0061477226954045,226072.14221976386,0.00796197170658335,0.002246431984947,1.37e-05
0.6634452265498,5.97980890255242e-16,0.9883342593724512,15.270620600000006,-17.782650900000004,-0.2466613889658691,valid,5.9798089025524196e-12,True,,delithiation,4,134,0.6684684103896541,0.6584220427099459,-4.41544e-05,1799.980000000447,9000.0,0.0220769546977832,0.0002837854367309,0.0150695515195623,6.340846400000016,7,12.03992951381478,2.424080651620554,3.2180010431829874e-14,7.335833025238614,0.0052105604395059,313872.9064065683,0.00573474155704565,0.002246431984947,1.37e-05
0.6677763137949921,3.767129466693421e-16,0.9955148028837816,19.9884996,-23.7702355,-0.2551964218233931,valid,3.767129466693421e-12,True,,delithiation,1,139,0.6725911261215347,0.6629615014684496,-4.41544e-05,1799.9799999999814,9000.0,0.0220769546977775,0.0003699149574677,0.0144444369796277,6.297871400000016,6,15.694075303231491,2.507959235526413,3.3840484214968496e-14,9.477919402868883,0.003219193711655,498230.8191407712,0.0036127431922098967,0.002246431984947,1.37e-05
0.671056945574118,6.700513708344267e-16,0.9861845002093952,15.186853699999988,-17.887897799999998,-0.2551964218233931,valid,6.700513708344266e-12,True,,delithiation,5,132,0.676117575505998,0.6659963156422379,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.000277367187301,0.0151818897956401,6.297871400000016,6,11.767627764900986,2.5079705954786657,3.408645440293339e-14,7.1324192684906444,0.0056765493619445,280112.851297157,0.0064259100989655865,0.002246431984947,1.37e-05
0.6714040469942766,6.3107757144735055e-16,0.9843342300554347,16.668558099999995,-19.6186528,-0.2551964218233931,valid,6.310775714473505e-12,True,,delithiation,2,132,0.6764594204295094,0.6663486735590439,-4.41546e-05,1799.9799999999814,9000.0,0.0220770546966664,0.0002858036426592,0.0151661203056981,6.297871400000016,6,12.12555426397864,2.5079705954780174,3.861679508362082e-14,7.822521059606242,0.0060504096908234,297411.9323707554,0.006052144531161971,0.002246431984947,1.37e-05
0.6732871331518148,1.1164920018449494e-15,0.9769306590147796,12.442126800000008,-14.533139700000005,-0.2584133233053385,valid,1.1164920018449496e-11,True,,delithiation,3,133,0.6783134254035472,0.6682608409000823,-4.41531e-05,1799.980000000447,9000.0,0.0220763047050054,0.0002175739473511,0.0150788767551973,6.374225000000012,6,9.230829532080598,2.5394987710950536,3.656608788617103e-14,5.722837855020181,0.0073699735494008,168106.8916659065,0.010707354006507387,0.002246431984947,1.37e-05
0.6734916283587264,7.44574686351532e-16,0.9845859201614988,14.885932200000006,-17.518781100000005,-0.2584133233053385,valid,7.445746863515318e-12,True,,delithiation,4,133,0.6785148463277987,0.6684684103896541,-4.41547e-05,1799.980000000447,9000.0,0.0220771046961165,0.0002664380846931,0.0150696539072168,6.374225000000012,6,11.303947786942585,2.539590796299032,3.543141937448993e-14,6.898269250908566,0.0060008420572726,252076.7942295945,0.0071406017578952725,0.002246431984947,1.37e-05
0.6774059493525678,4.76210426763899e-16,0.9918360073318851,18.980428600000003,-22.563524600000008,-0.2570961281623023,valid,4.762104267638991e-12,True,,delithiation,1,138,0.6822207725836009,0.6725911261215347,-4.41545e-05,1799.9799999999814,9000.0,0.0220770046972219,0.0003314588768183,0.0144444696930993,6.344571699999996,6,14.062531043139993,2.526634443913702,3.7977638588409155e-14,8.930268743209881,0.0043512253130046,394132.48734483303,0.004566941467134499,0.002246431984947,1.37e-05
0.6811782627436845,7.778341611069914e-16,0.982110764065211,14.72211629999999,-17.4416825,-0.25623419067478,valid,7.778341611069913e-12,True,,delithiation,5,131,0.686238949981371,0.676117575505998,-4.41551e-05,1799.980000000447,9000.0,0.0220773046938943,0.0002584836292366,0.0151820617130594,7.112428599999998,7,10.96647069819239,2.5181978971216408,3.7315052063294936e-14,6.926255684645059,0.0064728548018401,241298.2218894641,0.0074595659508216216,0.002246431984947,1.37e-05
0.6815148053139986,7.422332240821136e-16,0.9770326343695216,16.070395699999988,-19.15538309999999,-0.25623419067478,valid,7.422332240821136e-12,True,,delithiation,2,131,0.6865701901984878,0.6764594204295094,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0002646076644865,0.0151661546534676,7.112428599999998,7,11.226290065944363,2.5181750848261726,4.2948720429096736e-14,7.60685117386199,0.0073532826801697,252872.00021544137,0.007118146724297028,0.002246431984947,1.37e-05
0.683339740422842,1.297558877377848e-15,0.9707248691020426,11.969223599999996,-14.117315399999995,-0.2547902861206425,valid,1.297558877377848e-11,True,,delithiation,3,132,0.6883660554421367,0.6783134254035472,-4.41533e-05,1799.980000000447,9000.0,0.0220764047038943,0.000198994509992,0.0150789450578842,5.810916499999985,6,8.442575142472673,2.503905530508565,4.124729089768141e-14,5.638118222907813,0.0083287830468198,144648.54217582053,0.012443817081907184,0.002246431984947,1.37e-05
0.6835380529204649,8.81567853943501e-16,0.9784897421440072,14.129869700000006,-16.7812556,-0.2547902861206425,valid,8.81567853943501e-12,True,,delithiation,4,132,0.6885612595131311,0.6785148463277987,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.0002414290611704,0.0150696197779985,5.810916499999985,6,10.242910674213311,2.503979252680853,3.959525988423659e-14,6.701834922167733,0.0071109049632785,212904.76865780645,0.008454390248503476,0.002246431984947,1.37e-05
0.6870355849101436,5.586939140854353e-16,0.9870692746396772,17.750009899999988,-21.468743699999987,-0.2497814661598268,valid,5.586939140854353e-12,True,,delithiation,1,137,0.6918503972366863,0.6822207725836009,-4.41544e-05,1799.9799999999814,9000.0,0.0220769546977775,0.0002973074724685,0.014444436979628,5.67972659999999,6,12.613617716559345,2.454743410753584,4.2734142838524814e-14,8.745819871010177,0.0054893109381025,335944.23577576055,0.005357972568999368,0.002246431984947,1.37e-05
0.691299648680219,8.625067405916248e-16,0.9765441330321356,13.993494200000011,-16.647093,-0.2440734810526643,valid,8.625067405916247e-12,True,,delithiation,5,130,0.6963603473790669,0.686238949981371,-4.41552e-05,1799.980000000447,9000.0,0.0220773546933388,0.0002338190003964,0.0151820960965438,6.731465499999992,7,9.920044933218206,2.398691279569056,4.1542305654957964e-14,6.940073173147478,0.0074329294721573,217609.8935426946,0.008271590830254668,0.002246431984947,1.37e-05
0.6916255521844639,8.136902412263629e-16,0.9721105995750378,15.414416799999998,-18.4193552,-0.2440734810526643,valid,8.136902412263629e-12,True,,delithiation,2,130,0.6966809141704401,0.6865701901984878,-4.41545e-05,1799.9799999999814,9000.0,0.0220770046972219,0.0002407268925394,0.0151660859579285,6.731465499999992,7,10.213120347686472,2.398653252701935,4.7981410509480785e-14,7.67904038620494,0.0081234769827226,230665.17267937335,0.0078034320443423405,0.002246431984947,1.37e-05
0.6933923818452125,1.3824919030092633e-15,0.9637248684157542,11.497803099999995,-13.651825499999992,-0.2397606951290551,valid,1.3824919030092632e-11,True,,delithiation,3,131,0.6984187082482882,0.6883660554421367,-4.41534e-05,1799.980000000447,9000.0,0.0220764547033388,0.0001814134320509,0.0150789792092272,5.4365992999999975,6,7.696677320420803,2.3562102752834013,4.6410469519510274e-14,5.793975878641803,0.0093048241513376,135762.0971171376,0.013258339685541222,0.002246431984947,1.37e-05
0.6935844774822033,9.504430104276726e-16,0.9727972964735968,13.465754699999998,-16.06450979999999,-0.2397606951290551,valid,9.504430104276728e-12,True,,delithiation,4,131,0.6986076954512757,0.6885612595131311,-4.41547e-05,1799.980000000447,9000.0,0.0220771046961165,0.0002188015951284,0.0150696539072168,5.4365992999999975,6,9.282913926811457,2.356279648725941,4.4178134429305465e-14,6.817743305081037,0.0080200127983227,197476.3325531162,0.009114915072246935,0.002246431984947,1.37e-05
0.6966652204677193,5.810180546646882e-16,0.9803926927016088,17.04288270000001,-20.63264700000001,-0.2292445219478822,valid,5.8101805466468825e-12,True,,delithiation,1,136,0.7014800436987524,0.6918503972366863,-4.41545e-05,1799.9799999999814,9000.0,0.0220770046972219,0.00026757018612,0.0144444696930991,5.222394999999991,6,11.351978515856375,2.252920374072673,4.873128223345208e-14,9.15817853016338,0.0067824898041768,323036.4331936602,0.005572064990331584,0.002246431984947,1.37e-05
0.7014210575390761,8.766858632124845e-16,0.9695186837581908,13.192243899999998,-15.8310235,-0.2203221447666781,valid,8.766858632124845e-12,True,,delithiation,5,129,0.7064817676990853,0.6963603473790669,-4.41553e-05,1799.980000000447,9000.0,0.0220774046927832,0.0002093522272735,0.0151821304800275,6.437197300000003,8,8.88201342877077,2.165274170502209,4.6863659640786317e-14,7.311325150259467,0.0085039161947083,214090.36905447292,0.008407571101633544,0.002246431984947,1.37e-05
0.7017362189101335,8.079737336307921e-16,0.9654265543662794,14.60649809999999,-17.648495699999987,-0.2203221447666781,valid,8.079737336307921e-12,True,,delithiation,2,129,0.7067915236498268,0.6966809141704401,-4.4154e-05,1799.9799999999814,9000.0,0.0220767546999997,0.0002180661116161,0.01516591421908,6.437197300000003,8,9.251710177427684,2.1652104214970747,5.36799882342641e-14,8.150937906440257,0.0090759462799797,232297.15544907295,0.007748609734459685,0.002246431984947,1.37e-05
0.703445034651364,1.3526307227176958e-15,0.9564373586882934,10.995261399999997,-13.195976599999993,-0.2155522297492177,valid,1.3526307227176958e-11,True,,delithiation,3,130,0.7084713610544398,0.6984187082482882,-4.41534e-05,1799.980000000447,9000.0,0.0220764547033388,0.000164886706997,0.0150789792092272,5.237951900000009,7,6.995511654429612,2.1183054141629727,5.2491038915998444e-14,6.229496706080154,0.0102354994919571,138759.2318048895,0.012971965732207378,0.002246431984947,1.37e-05
0.7036309020439419,9.733294932628649e-16,0.9657224421373796,12.533299600000008,-15.105366700000012,-0.2155522297492177,valid,9.733294932628649e-12,True,,delithiation,4,130,0.708654108636608,0.6986076954512757,-4.41546e-05,1799.980000000447,9000.0,0.0220770546966721,0.0001943824849765,0.0150696197779985,5.237951900000009,7,8.246904579732789,2.118362985414496,4.949048047542027e-14,7.130679115904387,0.0090356412412519,192832.95256040388,0.0093344004543861,0.002246431984947,1.37e-05
0.7062948887387663,5.583482020373494e-16,0.9736364221441868,16.300179099999994,-20.0500414,-0.2047411632912281,valid,5.583482020373493e-12,True,,delithiation,1,135,0.7111097337787803,0.7014800436987524,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0002437744250827,0.0144445351200418,5.304679199999995,7,10.342415485009292,2.012120610760644,5.544056531182387e-14,9.964631987155313,0.0078919436063019,336152.24212264037,0.005354657129858692,0.002246431984947,1.37e-05
0.7115424893202558,8.354702914909347e-16,0.9624109803133,12.484371699999995,-15.0801614,-0.1924949783359962,valid,8.354702914909345e-12,True,,delithiation,5,128,0.7166032109414262,0.7064817676990853,-4.41554e-05,1799.980000000447,9000.0,0.0220774546922277,0.0001873683874152,0.0151821648635113,5.003005300000002,7,7.949323276004935,1.8917996143090048,5.308755521411322e-14,7.97133125830991,0.0094782993288685,224651.91391193413,0.008012306544185764,0.002246431984947,1.37e-05
0.7118468169402635,7.697354455835935e-16,0.957232854576942,13.867482599999995,-16.753092499999998,-0.1924949783359962,valid,7.697354455835933e-12,True,,delithiation,2,128,0.7169021102307003,0.7067915236498268,-4.41539e-05,1799.9799999999814,9000.0,0.0220767047005553,0.0001951984335586,0.0151658798713102,5.003005300000002,7,8.281522153939974,1.8917353481163517,6.036854390634889e-14,8.85593881653767,0.0101373989513217,243837.02358632878,0.007381897849334234,0.002246431984947,1.37e-05
0.7134976988412967,1.2753278934899314e-15,0.9492241175044858,10.497160199999994,-12.654885599999998,-0.1888850803905407,valid,1.2753278934899314e-11,True,,delithiation,3,129,0.7185240366281536,0.7084713610544398,-4.41535e-05,1799.980000000447,9000.0,0.0220765047027832,0.0001488025790096,0.0150790133605707,5.380272899999997,8,6.313123687347455,1.8562424295368043,5.92746385818482e-14,6.817474592021811,0.0110923754958925,147169.99522874606,0.012230618049574177,0.002246431984947,1.37e-05
0.7136772924764622,9.442095475986229e-16,0.9561078196070796,11.896587900000004,-14.4538283,-0.1888850803905407,valid,9.442095475986232e-12,True,,delithiation,4,129,0.7187004763163163,0.708654108636608,-4.41544e-05,1799.980000000447,9000.0,0.0220769546977832,0.0001729402355436,0.0150695515195623,5.380272899999997,8,7.337192035056755,1.856280266133826,5.724625420279597e-14,7.786447210422463,0.0102759113111762,198780.0276721897,0.009055135071058616,0.002246431984947,1.37e-05
0.7159245570098134,5.376795261199385e-16,0.9652080768205636,15.603423100000011,-19.53266560000001,-0.1830202645358015,valid,5.376795261199385e-12,True,,delithiation,1,134,0.7207393802408464,0.7111097337787803,-4.41545e-05,1799.9799999999814,9000.0,0.0220770046972219,0.0002220603383046,0.0144444696930991,4.328533999999995,7,9.421169922598928,1.798647484953289,6.340951334650421e-14,10.859640793096975,0.0091056079790153,349074.1061956161,0.005156440904818355,0.002246431984947,1.37e-05
0.7216638752567901,8.291706627745711e-16,0.955139662401729,11.62677999999999,-14.2262727,-0.1704116965599272,valid,8.291706627745711e-12,True,,delithiation,5,127,0.7267245395721541,0.7166032109414262,-4.41549e-05,1799.980000000447,9000.0,0.0220772046950054,0.0001665002687244,0.0151819929460918,3.982395,7,7.063968900470396,1.6747508638527924,5.983093164845055e-14,8.494560598268462,0.0103938880212448,226358.70807579183,0.007951892000539952,0.002246431984947,1.37e-05
0.7219574149703937,7.333850534299595e-16,0.9471320869573546,13.269327599999992,-16.26834279999999,-0.1704116965599272,valid,7.333850534299595e-12,True,,delithiation,2,127,0.7270127197100871,0.7169021102307003,-4.4154e-05,1799.9799999999814,9000.0,0.0220767546999997,0.0001770361771692,0.0151659142190802,3.982395,7,7.510967155559338,1.6747167277592532,6.920476024376524e-14,9.714086287157826,0.0113310723668102,255922.85951587767,0.007033291216755527,0.002246431984947,1.37e-05
0.7235503516474483,1.2101910310666792e-15,0.9408235579625563,9.941980200000003,-12.033738200000004,-0.1645817520621308,valid,1.2101910310666791e-11,True,,delithiation,3,128,0.728576666666743,0.7185240366281536,-4.41533e-05,1799.980000000447,9000.0,0.0220764047038943,0.0001330995175899,0.0150789450578842,4.663556900000004,8,5.64690291568829,1.617397450599949,6.699178341278318e-14,7.4401862050272625,0.0120281971491345,155091.2171564909,0.011605944121156921,0.002246431984947,1.37e-05
0.7237236715325764,8.703702767093247e-16,0.9483584133292362,11.385135300000002,-14.000192300000004,-0.1645817520621308,valid,8.703702767093248e-12,True,,delithiation,4,128,0.7287468667488366,0.7187004763163163,-4.41545e-05,1799.980000000447,9000.0,0.0220770046972277,0.0001569506880105,0.0150695856487804,4.663556900000004,8,6.658816754515294,1.6174414082869335,6.521011088164012e-14,8.655764733281996,0.0111916402791737,215643.85299279046,0.008347003520015129,0.002246431984947,1.37e-05
0.7255542252808603,4.881408647615533e-16,0.9565364980270898,15.228368399999995,-19.08423009999999,-0.1597006936747132,valid,4.881408647615533e-12,True,,delithiation,1,133,0.7303690703208743,0.7207393802408464,-4.41547e-05,1799.9799999999814,9000.0,0.0220771046961108,0.0002033619767828,0.0144445351200418,3.711864400000001,7,8.627870036107089,1.5694794936697016,7.217439684883777e-14,12.159591875506388,0.010223316109935,384499.66710261523,0.004681356458807032,0.002246431984947,1.37e-05
0.7317852038875181,7.168195556627138e-16,0.9441708436347128,11.1094043,-13.721495899999992,-0.1412871363639159,valid,7.1681955566271376e-12,True,,delithiation,5,126,0.736845868202882,0.7267245395721541,-4.41549e-05,1799.980000000447,9000.0,0.0220772046950054,0.0001484688015557,0.0151819929460918,3.6777705000000105,7,6.298962787953379,1.3885241356865718,7.000126671295174e-14,9.88207230061236,0.0116623331843849,261837.16462154393,0.006874425189419214,0.002246431984947,1.37e-05
0.7320680130005238,6.054050207192531e-16,0.938314155789186,12.732677100000004,-15.803590399999996,-0.1412871363639159,valid,6.054050207192532e-12,True,,delithiation,2,126,0.7371233062909606,0.7270127197100871,-4.41539e-05,1799.9799999999814,9000.0,0.0220767047005553,0.0001615501182981,0.0151658798713102,3.6777705000000105,7,6.853952971171099,1.3884926890260303,7.842785797029827e-14,11.381831913775184,0.0122969901980567,310023.85770936345,0.0058059402695627375,0.002246431984947,1.37e-05
