axis,model,rate_label,c_rate,case,parameter_set,D_prescribed_m2_s,D_origin,I_const_A,tau_d_of_prescribed_s,t_protocol_s,Fo_over_protocol,t_end_s,sustained_protocol_fraction,q_end_mAh,q_to_cutoff_mAh,reached_cutoff,V_start_V,V_end_V,V_span_mV,V_at_half_protocol_V,V_at_10pct_Qnom_V,V_at_30pct_Qnom_V,V_at_50pct_Qnom_V,V_at_70pct_Qnom_V,V_at_90pct_Qnom_V
cc_rate,SPMe,0.5C,0.5,gitt_curve,sintef_graphite_dsapp_lith_v1_v2,,Phase B1 GITT apparent D_s(SOC),0.0009712332387752881,,7200.0,,1401.4491561155742,0.19464571612716308,0.37809277857583984,0.37809277857583984,True,0.989167610937526,0.00499999999998814,984.1676109375379,,0.0801372853322139,,,,
cc_rate,SPMe,0.5C,0.5,const_1e-17,sintef_graphite_Dsweep_lith_1e-17_v2,1e-17,prescribed constant (sensitivity grid),0.0009712332387752881,18768999.999999996,7200.0,0.00038361127390910553,659.1628122442619,0.09155039058948082,0.17783356472672823,0.17783356472672823,True,0.989167610937526,0.004999999999999948,984.1676109375261,,,,,,
cc_rate,SPMe,0.5C,0.5,const_3e-17,sintef_graphite_Dsweep_lith_3e-17_v2,3e-17,prescribed constant (sensitivity grid),0.0009712332387752881,6256333.333333332,7200.0,0.0011508338217273166,671.3553645299404,0.0932438006291584,0.18112295696154948,0.18112295696154948,True,0.989167610937526,0.0049999999999999845,984.167610937526,,,,,,
cc_rate,SPMe,0.5C,0.5,const_1e-16,sintef_graphite_Dsweep_lith_1e-16_v2,1e-16,prescribed constant (sensitivity grid),0.0009712332387752881,1876899.9999999998,7200.0,0.003836112739091055,717.0246864713889,0.09958676200991513,0.19344394681206736,0.19344394681206736,True,0.989167610937526,0.005,984.167610937526,,,,,,
cc_rate,SPMe,0.5C,0.5,const_3e-16,sintef_graphite_Dsweep_lith_3e-16_v2,3e-16,prescribed constant (sensitivity grid),0.0009712332387752881,625633.3333333333,7200.0,0.011508338217273165,874.8063269273093,0.12150087873990408,0.2360113839452012,0.2360113839452012,True,0.989167610937526,0.004999999999991585,984.1676109375345,,0.03243511649540994,,,,
cc_rate,SPMe,0.5C,0.5,const_1e-15,sintef_graphite_Dsweep_lith_1e-15_v2,1e-15,prescribed constant (sensitivity grid),0.0009712332387752881,187689.99999999997,7200.0,0.038361127390910556,1628.5972072033424,0.22619405655601976,0.43937437228124754,0.43937437228124754,True,0.989167610937526,0.004999999999995542,984.1676109375304,,0.041375957887273794,,,,
cc_rate,SPMe,0.5C,0.5,const_3e-15,sintef_graphite_Dsweep_lith_3e-15_v2,3e-15,prescribed constant (sensitivity grid),0.0009712332387752881,62563.33333333333,7200.0,0.11508338217273163,3434.4571633421506,0.47700793935307645,0.9265719317188293,0.9265719317188293,True,0.989167610937526,0.00499999999999996,984.167610937526,,0.05754302310445361,0.03676793210215068,,,
cc_rate,SPMe,0.5C,0.5,const_1e-14,sintef_graphite_Dsweep_lith_1e-14_v2,1e-14,prescribed constant (sensitivity grid),0.0009712332387752881,18768.999999999996,7200.0,0.3836112739091055,5622.672451684372,0.7809267294006073,1.5169239932838896,1.5169239932838896,True,0.989167610937526,0.004999999999995509,984.1676109375304,0.03750531588723367,0.07476802955470169,0.05298895014182021,0.03750531588723367,0.02696925015406059,
cc_rate,SPMe,0.5C,0.5,const_3e-14,sintef_graphite_Dsweep_lith_3e-14_v2,3e-14,prescribed constant (sensitivity grid),0.0009712332387752881,6256.333333333333,7200.0,1.1508338217273164,6453.58421256057,0.8963311406334126,1.741093193465075,1.741093193465075,True,0.989167610937526,0.004999999999995247,984.1676109375308,0.043631865348092616,0.09565422345754988,0.05825540810136999,0.04363186534809262,0.035622273909882006,
cc_rate,SPMe,0.5C,0.5,const_1e-13,sintef_graphite_Dsweep_lith_1e-13_v2,1e-13,prescribed constant (sensitivity grid),0.0009712332387752881,1876.8999999999996,7200.0,3.836112739091055,6744.937850521797,0.9367969236835829,1.8196966205278655,1.8196966205278655,True,0.989167610937526,0.00499999999999464,984.1676109375313,0.04804074062583855,0.10799103786517954,0.06075498284997315,0.04804074062583855,0.03677878805308224,0.018260771921476782
cc_rate,SPMe,1C,1.0,control_native_ecker,sintef_graphite_ocp_lith_capmatch_v1_v2,,reference set native D(SOC),0.0019424664775505762,,3600.0,,2207.2875170855173,0.6131354214126437,1.1909950022929061,1.1909950022929061,True,0.9513662669011027,0.004999999999999803,946.3662669011029,0.0223476045044479,0.09453289610176555,0.04397130008479283,0.0223476045044479,,
cc_rate,SPMe,1C,1.0,gitt_curve,sintef_graphite_dsapp_lith_v1_v2,,Phase B1 GITT apparent D_s(SOC),0.0019424664775505762,,3600.0,,626.2559263201581,0.17395997953337725,0.33791142867896967,0.33791142867896967,True,0.9513662669011027,0.0049999999999951784,946.3662669011075,,0.0496473758963891,,,,
