cycle,pulse_id,branch,SOC_start,SOC_end,SOC_mid,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,delta_V_pulse_mV,delta_V_relax_mV,quad_sqrt_t_slope_V_per_sqrt_s,quad_sqrt_t_slope_stderr,quad_t_slope_V_per_s,quad_r2,linear_sqrt_t_slope_V_per_sqrt_s,linear_sqrt_t_r2,slope_ratio_linear_over_quad,Ds_ratio_vs_linear,dUdt_expected_V_per_s,t_slope_over_expected_drift,u_prime_V_per_soc,u_prime_knots,u_prime_halfwidth_soc,u_prime_window_curvature_mV,Q_th_Ah,R_m,tau_d_s,Ds_app_m2_s,Ds_app_cm2_s,Ds_app_rel_uncertainty,Ds_app_cm2_s_uncertainty,Ds_app_relax_m2_s,Ds_app_relax_cm2_s,relax_over_pulse_sqrt_ratio,accepted,flags
4,181,delithiation,0.19628528421811986,0.18623878002153893,0.1912620321198294,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,14.301955700000008,-10.81031560000001,0.0001967210890910248,2.090694370139791e-06,5.405486583453386e-07,0.9959841471046841,0.0002258893373015023,0.9955218755836678,1.1482720960180384,1.3185288064936591,1.8104621793108696e-06,0.29856942858154145,-0.33159299127408903,9,0.015069756294871395,8.908435699999995,0.0022464319849470867,1.37e-05,83455.56801355588,2.248981158087775e-15,2.248981158087775e-11,0.021255416791357902,4.780303187106644e-13,2.4748466306245715e-14,2.4748466306245717e-10,3.317273174001406,True,
4,182,delithiation,0.18623878002153893,0.17619232133058227,0.1812155506760606,-4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,15.049844999999978,-10.9369755,0.00015833885004233828,2.5162749107461854e-06,1.6815975243870956e-06,0.9952345502727692,0.00024907860718371207,0.9915696455271935,1.5730732357669066,2.4745594050861657,4.206898448414884e-06,0.3997238214820004,-0.7705128419785953,9,0.015069688036434992,21.019503400000026,0.0022464319849470867,1.37e-05,10013.44015535602,1.8743808030810247e-14,1.8743808030810247e-10,0.031783417778686124,5.957422814067342e-12,3.9101452449891586e-14,3.910145244989159e-10,1.4443336551735677,True,
4,183,delithiation,0.17619232133058227,0.16614583988681353,0.1711690806086979,-4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,17.76054499999999,-10.409861800000003,0.0001560706314637965,2.210342292875751e-06,3.2875547851882534e-06,0.9979514498669741,0.0003334685631748742,0.9901476812814148,2.136651591957123,4.565280025412908,7.73715756959644e-06,0.4249047218718757,-1.417092862918971,10,0.01506972216565311,34.80948510000001,0.0022464319849470867,1.37e-05,2876.1523233517364,6.525732259593074e-14,6.525732259593074e-10,0.028324897158995367,1.8484069514011225e-11,3.646035871013528e-14,3.646035871013528e-10,0.7474735731633722,True,
4,184,delithiation,0.16614583988681353,0.15609935844304468,0.1611225991649291,-4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,14.0840411,-9.721189699999993,0.00041391677461310127,2.5711312652529486e-07,-3.558501829552136e-06,0.9999380720353892,0.000221898418783505,0.9795111209285196,0.5360942884977764,0.28739708615993714,1.3324987624938897e-05,-0.2670547943243177,-2.44052737609807,12,0.015069722165653276,69.94082029999998,0.0022464319849470867,1.37e-05,6820.635113217295,2.7517965245829808e-14,2.751796524582981e-10,0.001242342143613895,3.418672793139687e-13,4.5204967990793415e-15,4.5204967990793417e-11,0.4053077649652562,True,
4,185,delithiation,0.15609935844304468,0.14605287699927594,0.1510761177211603,-4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,8.965879700000013,-9.96503230000001,0.00012567341890591457,1.7419110029695068e-06,-1.2707571628565934e-06,0.9595746501214815,5.7102792063734665e-05,0.9225272402380242,0.4543744616869593,0.20645615143331403,1.829009560048891e-05,-0.06947788522344438,-3.349907728311961,11,0.01506972216565311,95.117271,0.0022464319849470867,1.37e-05,333.7238921212072,5.624110362821482e-13,5.624110362821482e-09,0.02772123203353907,1.5590726835000592e-10,5.1528078246507315e-14,5.152807824650732e-10,0.3026878967562499,True,
4,186,delithiation,0.14605287699927594,0.136006372802695,0.14102962490098547,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,8.794695200000008,-10.506153099999999,0.00010696889601078528,1.9044046333024017e-06,-1.055672011595122e-06,0.93815622359992,5.000436046403816e-05,0.9054322214470224,0.467466360118332,0.21852479784228204,2.3299088783042436e-05,-0.04530958362472365,-4.267316175845415,13,0.015069756294871395,120.83724140000001,0.0022464319849470867,1.37e-05,148.99426271410846,1.2597129351224836e-12,1.2597129351224835e-08,0.03560669885029733,4.485421911873041e-10,7.905799711368348e-14,7.905799711368348e-10,0.2505169463960513,False,OCP not locally linear over the pulse step (121 mV across the window)
4,187,delithiation,0.136006372802695,0.12595986860611408,0.13098312070440454,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,9.891658999999997,-11.648327099999994,0.00013417594385520558,2.4558129356701694e-06,-1.1976845032295986e-06,0.9457723791986432,6.954835052249547e-05,0.9235625253406701,0.5183369576110288,0.2686732016254575,2.8126572153679183e-05,-0.04258195761238299,-5.151488001961479,50,0.015069756294871395,137.8951371,0.0022464319849470867,1.37e-05,160.86001128657256,1.1667909165170312e-12,1.1667909165170313e-08,0.03660586041146588,4.2711385419388783e-10,6.176624243470736e-14,6.176624243470736e-10,0.23008010723901362,False,OCP not locally linear over the pulse step (138 mV across the window)
4,188,delithiation,0.12595986860611408,0.11591334165672096,0.12093660513141752,-4.41551e-05,1799.980000000447,9000.0,0.022077304693894375,11.801093799999995,-13.474732599999983,0.0001953142245176041,3.257919649101623e-06,-1.5014606181212193e-06,0.9636382921176284,0.00011429473568676783,0.9503391911940935,0.5851838798175512,0.34244017319832215,3.409867595696009e-05,-0.04403281288740911,-6.245287242710827,110,0.01506979042408968,171.22209080000002,0.0022464319849470867,1.37e-05,231.9130067220581,8.0931208927381e-13,8.0931208927381e-09,0.033360802646588396,2.69993008897617e-10,3.9007305190525006e-14,3.9007305190525004e-10,0.21954065733486633,False,OCP not locally linear over the pulse step (171 mV across the window)
4,189,delithiation,0.11591334165672085,0.10586686021295211,0.11089010093483648,-4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,15.75407379999999,-16.442596899999995,0.00028505496540995166,4.207302373436466e-06,-1.1311635712570188e-06,0.9836940395470961,0.00022401687142234626,0.9816643920856587,0.7858725460199457,0.6175956585878717,4.2422775944789604e-05,-0.02666406301957119,-7.769909359582497,203,0.01506972216565311,232.3953509,0.0022464319849470867,1.37e-05,319.14749877953597,5.8809798202321e-13,5.880979820232101e-09,0.029519235824471513,1.7360203019238946e-10,2.726823218757251e-14,2.726823218757251e-10,0.21532955707757562,False,OCP not locally linear over the pulse step (232 mV across the window)
4,190,delithiation,0.10586686021295211,0.09582031051074691,0.10084358536184951,-4.41552e-05,1799.980000000447,9000.0,0.022077354693338814,25.501966400000022,-15.407681400000012,0.0002236284575808673,6.144198157300755e-06,5.350185599414933e-06,0.9933312579910676,0.0005123268737663098,0.9846239874164961,2.2909735161100637,5.248559651517708,6.534795730594638e-05,0.08187226992217075,-11.968671168852694,304,0.015069824553307798,368.95680430000004,0.0022464319849470867,1.37e-05,82.77944194294895,2.2673503903222092e-12,2.267350390322209e-08,0.05495005621168696,1.2459103139979575e-09,3.890396148984037e-14,3.890396148984037e-10,0.13098983446602994,False,OCP not locally linear over the pulse step (369 mV across the window)
4,191,delithiation,0.09582031051074691,0.08577380631416587,0.09079705841245639,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,49.67874289999996,-9.896934099999976,-0.00016602446484597006,3.977572311563366e-06,2.7100054306551414e-05,0.9995719966179676,0.001296306628433242,0.9653597014180375,-7.807925353868156,60.96369833157717,9.823166042655788e-05,0.27587902096811806,-17.99149990035217,316,0.015069756294871561,462.29732040000005,0.0022464319849470867,1.37e-05,20.19173318226598,9.295388281222166e-12,9.295388281222166e-08,0.04791549625235746,4.453931423531082e-09,2.912262803084472e-14,2.912262803084472e-10,0.055973377536423306,False,sign: dV/dt direction disagrees with I*U'; OCP not locally linear over the pulse step (462 mV across the window)
4,192,delithiation,0.08577380631416587,0.07572730211758483,0.08075055421587535,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,64.0507341,-10.7887089,-0.00015094512602326578,3.6878894408138302e-06,3.45968305945453e-05,0.9997894649152362,0.00171591538041755,0.9678834782788873,-11.367809121263505,129.22708421748175,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,4.1867222069540074e-14,4.1867222069540074e-10,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
4,193,delithiation,0.07572730211758483,0.06568079792100379,0.0707040500192943,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,83.0023587,-12.248903599999972,-0.00030736903956792537,5.506248996495332e-06,4.75626668156908e-05,0.999730032733466,0.0022591351509713515,0.9650433225891976,-7.349911214698337,54.02119486394838,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,1.3015102046775986e-14,1.3015102046775986e-10,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
4,194,delithiation,0.06568079792100379,0.05563427097161078,0.06065753444630728,-4.41551e-05,1799.980000000447,9000.0,0.022077304693894375,116.16110810000002,-15.057742600000035,-0.0007224506783725401,1.0420839436386487e-05,7.277612043901356e-05,0.99952225171944,0.0032045814434959376,0.9593984218808354,-4.435709646940712,19.675520071962893,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,3.5602190185133335e-15,3.560219018513334e-11,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
4,195,delithiation,0.05563427097161078,0.04558776677502974,0.05061101887332026,-4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,199.47266580000002,-24.709939999999932,-0.0025973539930608655,3.52586763006673e-05,0.00015074023454331997,0.9982017815737709,0.00553665671730068,0.9416039666721033,-2.1316527250781006,4.543943340332892,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,7.417447461578928e-16,7.417447461578928e-12,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
4,196,delithiation,0.04558776677502974,0.03970468964490159,0.042646228209965664,-4.41551e-05,1054.0380000006407,19800.0,0.012928098137174524,311.68264149999993,-134.72819329999996,-0.008190474452683864,7.633078001701429e-05,0.0004835017476401415,0.9992052368435255,0.01237420120818322,0.9397810062569656,-1.510803956433614,2.2825285947754614,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,6.466883820803146e-15,6.466883820803146e-11,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
5,1,lithiation,0.0,0.010121259863760024,0.005060629931880012,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-310.8566999000001,18.834769700000088,-0.00933455550980079,1.679643980546892e-05,2.296970763181317e-05,0.9997974389291505,-0.008095099776850839,0.9991451150175064,0.8672185588645771,0.752068028839154,-0.000162868653599923,-0.14103209625737353,-29.830279745523328,317,0.015181889795640037,2558.1054688,0.0022464319849470867,1.37e-05,23219.06160434498,8.08344467998989e-15,8.08344467998989e-11,0.003598765851857337,2.909042467972548e-13,3.336619837979748e-17,3.3366198379797483e-13,0.06424733660197196,False,OCP not locally linear over the pulse step (2558 mV across the window)
5,2,lithiation,0.010121259863760026,0.020242565572165295,0.01518191271796266,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-135.10033480000004,15.866547800000019,-0.0015965223738222455,6.884688218284512e-06,-3.839393286182537e-05,0.9998356122101042,-0.0036682762228006493,0.9910320779419178,2.2976666553180856,5.279272058960598,-0.00010681897612836455,0.3594298902068422,-19.56438784609163,473,0.015181958562607904,2629.7406852999998,0.0022464319849470867,1.37e-05,1579.01257018256,1.1886542485111432e-13,1.188654248511143e-09,0.008624605995093989,1.0251674557803144e-11,8.094466963220779e-16,8.094466963220779e-12,0.08252135566178918,False,OCP not locally linear over the pulse step (2630 mV across the window)
5,3,lithiation,0.0202425655721653,0.030363848358247944,0.02530320696520662,4.41547e-05,1799.980000000447,9000.0,0.022077104696116595,-92.44102239999997,14.031141999999996,-0.0008178179648722181,3.088408877765919e-06,-3.063112074619491e-05,0.9999273291375287,-0.0024706869880280194,0.9876176322278256,3.0210720406637894,9.126876274880473,-4.51016188061527e-05,0.6791579006919426,-8.260588082639376,468,0.015181924179123969,265.81299309999997,0.0022464319849470867,1.37e-05,2324.1353884842356,8.075691327191073e-14,8.075691327191073e-10,0.007552802727312243,6.099410348094056e-12,2.4123822885470594e-15,2.4123822885470595e-11,0.17283560342569268,False,OCP not locally linear over the pulse step (266 mV across the window)
5,4,lithiation,0.030363848358247944,0.04048517698897583,0.03542451267361189,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-70.2869296,12.718349600000012,-0.0005496943537051559,1.624304940546201e-06,-2.409323788831809e-05,0.9999641833720558,-0.001849776283553488,0.9863944673977172,3.365099661448711,11.323895731482231,-3.2698347030928324e-05,0.7368335122729313,-5.98883941421308,400,0.015181992946091828,174.40176009999996,0.0022464319849470867,1.37e-05,1997.6681499176668,9.395454395552913e-14,9.395454395552912e-10,0.0059098476438688066,5.55257040226352e-12,4.387249665276234e-15,4.387249665276234e-11,0.21609129905850824,False,OCP not locally linear over the pulse step (174 mV across the window)
5,5,lithiation,0.04048517698897583,0.05060652854202633,0.04554585276550108,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-56.208223099999984,11.781364599999982,-0.0004297340810932243,1.1419275646883922e-06,-1.8990654654387394e-05,0.9999713697498095,-0.0014544785459882088,0.9863362501905105,3.3846013383161986,11.455526219331803,-2.8436634294732295e-05,0.667823570734786,-5.208277055059393,247,0.015182027329575753,138.8626694,0.0022464319849470867,1.37e-05,1614.267862556634,1.1626942736922333e-13,1.1626942736922334e-09,0.00531457761871425,6.179228964371964e-12,6.159776881260534e-15,6.159776881260534e-11,0.23017053329856585,False,OCP not locally linear over the pulse step (139 mV across the window)
5,6,lithiation,0.05060652854202633,0.06072785717275422,0.055667192857390274,4.41549e-05,1799.980000000447,9000.001000000164,0.022077204695005483,-43.309777899999986,10.79618929999998,-0.0005113886614433004,3.915963994127074e-06,-1.1168301431668312e-05,0.9994231787419225,-0.0011140352191917487,0.9913439670691198,2.178451153077171,4.745649426343255,-2.288831375385559e-05,0.48794776023144065,-4.192090670648011,102,0.015181992946091828,117.7197993,0.0022464319849470867,1.37e-05,3528.6369998045525,5.3190509539631285e-14,5.319050953963128e-10,0.015315020802670855,8.146137601041158e-12,3.65268462762009e-15,3.65268462762009e-11,0.2620529259092707,False,OCP not locally linear over the pulse step (118 mV across the window)
5,7,lithiation,0.06072785717275422,0.07084918580348211,0.06578852148811816,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-14.933705399999997,10.747283699999999,-0.0005194896856482389,1.5967451282148447e-06,5.9816075657055715e-06,0.9971221741799742,-0.00019671944939223977,0.9275781182662202,0.3786782583503382,0.14339722334724547,-1.7150314807850012e-05,-0.3487753800861825,-3.1411520952500696,10,0.015181992946091839,77.73864269999997,0.0022464319849470867,1.37e-05,6485.478987218282,2.89400367143126e-14,2.89400367143126e-10,0.00614736027423669,1.7790483203251658e-12,3.5076556570517553e-15,3.507655657051755e-11,0.3481440180868744,True,
5,8,lithiation,0.07084918580348211,0.08097051443421,0.07590985011884605,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-10.160118400000002,11.2246275,-0.00015235274958076415,2.5305314297739303e-06,1.5038216996914626e-06,0.9457174246780473,-7.120585572816263e-05,0.9127062847205469,0.46737493037771194,0.21843932554557108,-1.2693457175229633e-05,-0.11847219232173109,-2.3248599252352737,11,0.015181992946091828,64.5701886,0.0022464319849470867,1.37e-05,1018.2938939722899,1.8431810414558712e-13,1.8431810414558713e-09,0.03321937328649869,6.122931905072001e-11,4.448531458820155e-14,4.448531458820155e-10,0.4912746282729121,True,
5,9,lithiation,0.08097051443421,0.09109184306493787,0.08603117874957393,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-10.925799600000008,11.90283889999999,-0.00018688323859001094,2.9387357043662107e-06,1.8217308946334698e-06,0.952281209034152,-8.858182189636982e-05,0.9207044411360483,0.4739955416264099,0.22467177348171366,-9.461205389125276e-06,-0.19254744186479347,-1.732859452704573,10,0.015181992946091807,46.987950799999986,0.0022464319849470867,1.37e-05,2757.9104029379164,6.805514776696866e-14,6.805514776696866e-10,0.03144996551363583,2.1403320502965548e-11,3.324557069209395e-14,3.324557069209395e-10,0.6989343831925937,True,
5,10,lithiation,0.09109184306493787,0.10121319461798838,0.09615251884146311,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-12.141436299999974,12.81678679999998,-0.0002541547174245837,3.199315302736755e-06,2.395404896904115e-06,0.9708700407917485,-0.00012489759409535302,0.9427500929297306,0.4914234737052023,0.24149703050848764,-7.3473163134769475e-06,-0.32602446862268614,-1.3456887539899278,10,0.015182027329575763,35.3754312,0.0022464319849470867,1.37e-05,8458.069832616156,2.219064203941974e-14,2.219064203941974e-10,0.025176123702571843,5.586743490239225e-12,2.0841806250850598e-14,2.0841806250850597e-10,0.9691315745989285,True,
5,11,lithiation,0.10121319461798838,0.11133450032639364,0.10627384747219101,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-13.9478445,13.595104199999986,-0.00033240380284523755,2.9309650596216116e-06,2.8396601061332476e-06,0.9878011449585407,-0.0001791744690372232,0.9680832129966097,0.5390265318975435,0.29054960208949343,-5.153025583845766e-06,-0.5510665646674268,-0.9438003878827749,9,0.015181958562607893,25.023005900000005,0.0022464319849470867,1.37e-05,29413.02965457163,6.381185556341611e-15,6.381185556341611e-11,0.017634967076391884,1.1253199719443174e-12,1.3709022784057364e-14,1.3709022784057365e-10,1.4657252259082911,True,
5,12,lithiation,0.11133450032639365,0.12145580603479891,0.11639515318059629,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-15.76974989999999,13.4379268,-0.00037310568609345385,2.298848937990151e-06,2.4128234393662994e-06,0.9958332452990605,-0.0002429085819444863,0.9879290173579388,0.6510449746500074,0.4238595590170288,-3.6864445254867187e-06,-0.6545123418201271,-0.6751893070296144,8,0.015181958562607893,16.546584699999993,0.0022464319849470867,1.37e-05,72407.0277416154,2.592151699276651e-15,2.5921516992766512e-11,0.012322776219574127,3.194250531737498e-13,1.06310017840933e-14,1.06310017840933e-10,2.0251485647918352,True,
5,13,lithiation,0.12145580603479891,0.1315771346655268,0.12651647035016286,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-17.195165099999993,12.321621099999986,-0.00035447835296533657,2.0246427372911434e-06,1.181428718571057e-06,0.997724431293051,-0.0002907279148031943,0.9963901750456431,0.8201570346148155,0.6726575614281677,-2.513094037021246e-06,-0.4701092363306057,-0.46028371422876213,8,0.015181992946091849,12.802042,0.0022464319849470867,1.37e-05,140635.3018667789,1.3345866756683544e-15,1.3345866756683543e-11,0.011423223564171364,1.524528196192387e-13,9.902153299874886e-15,9.902153299874886e-11,2.7239016984427296,True,
5,14,lithiation,0.1315771346655268,0.14169848621857734,0.1366378104420521,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-17.318218899999987,11.466264700000007,-0.0002911051552686758,2.1198759495256586e-06,-1.9232952868007268e-07,0.9976772240116105,-0.0003014833429568404,0.9976443002671589,1.0356509924346275,1.0725729781308289,-1.841941043330875e-06,0.10441676696246123,-0.33735846420226534,7,0.015182027329575784,7.867857800000003,0.0022464319849470867,1.37e-05,176555.28955979875,1.0630664222406655e-15,1.0630664222406656e-11,0.014564331212678916,1.548285147459063e-13,1.271503376551688e-14,1.271503376551688e-10,3.4584265651806994,True,
5,15,lithiation,0.14169848621857734,0.1518197919269826,0.14675913907278,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-16.658514700000016,11.031895800000024,-0.0002573704465082776,1.9471160388174866e-06,-5.733394656900407e-07,0.9978574223510094,-0.00028830810139971163,0.9975375273660808,1.1202067110313654,1.254863075439709,-1.6367152784092443e-06,0.3502988413765408,-0.29977194746692015,7,0.015181958562607914,8.446738200000011,0.0022464319849470867,1.37e-05,174784.72269254175,1.0738352706612666e-15,1.0738352706612667e-11,0.015130844005081703,1.6248033967530315e-13,1.505762005847434e-14,1.505762005847434e-10,3.744633645037007,True,
5,16,lithiation,0.1518197919269826,0.16194112055771048,0.15688045624234653,4.41549e-05,1799.980000000447,9000.0,0.022077204695005483,-16.1573887,10.842829999999998,-0.00022383257758620652,2.1171390729382168e-06,-9.324754502398547e-07,0.9972020654722024,-0.00027414937138973874,0.99626742530461,1.2247965615467806,1.5001266171768168,-1.5520921066864991e-06,0.600786155810405,-0.2842721796982905,6,0.015181992946091807,7.065132299999998,0.0022464319849470867,1.37e-05,147009.026655356,1.2767243227860788e-15,1.2767243227860789e-11,0.018917166533748423,2.4152006631831433e-13,1.9231452646971685e-14,1.9231452646971686e-10,3.8811236461321386,True,
5,17,lithiation,0.16194112055771048,0.17206242626611576,0.16700177341191313,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-15.66001779999998,10.598242300000004,-0.00023089015974046798,1.77788244135541e-06,-6.678877662097366e-07,0.9979163543995229,-0.0002669296934738937,0.9974099985155996,1.156089517950596,1.3365429735152412,-1.591202209869845e-06,0.4197378322296118,-0.29143601917735745,7,0.015181958562607914,7.403865400000001,0.0022464319849470867,1.37e-05,148830.68913355286,1.2610974328794299e-15,1.2610974328794298e-11,0.015400244370343355,1.9421208641155896e-13,1.7267530208083882e-14,1.7267530208083882e-10,3.7003328516899954,True,
5,18,lithiation,0.17206242626611576,0.18218373197452103,0.17712307912031838,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-14.471083899999988,10.287672299999995,-0.0002519352727983332,1.432679425397082e-06,3.1494620605746303e-07,0.9982521823820047,-0.00023494063416693522,0.9981067364155277,0.9325436313755014,0.8696376244190072,-1.6392595299576338e-06,-0.19212711611663025,-0.3002379388654044,7,0.015181958562607914,7.681816799999991,0.0022464319849470867,1.37e-05,166960.95065562087,1.1241550749620223e-15,1.1241550749620222e-11,0.011373392931317719,1.2785457383278004e-13,1.3665630563368863e-14,1.3665630563368862e-10,3.486596783733142,True,
5,19,lithiation,0.18218373197452103,0.1923050376829263,0.1872443848287237,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-12.963414199999995,10.538935700000001,-0.00020206125058282827,2.2424479648271385e-06,2.722621563223143e-07,0.9933013191883011,-0.00018736986243249443,0.9931312796367876,0.9272924021406489,0.8598711990677749,-1.688925062871451e-06,-0.16120440291141383,-0.3093344101453864,7,0.015181958562607914,7.891565500000003,0.0022464319849470867,1.37e-05,101176.04599604249,1.8550833663468277e-15,1.8550833663468276e-11,0.022195724893902126,4.1174920054688036e-13,2.2294658316669148e-14,2.2294658316669149e-10,3.4667194314135488,True,
5,20,lithiation,0.1923050376829263,0.2024263433913316,0.19736569053712893,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-13.748377599999973,10.55225729999998,-0.00019102863553884466,1.972314438621179e-06,-4.4515664594108437e-07,0.9960559203495629,-0.00021504948794656662,0.9957099411839379,1.1257447729758685,1.2673012938824897,-1.7023524356691424e-06,0.2614949975185996,-0.31179369536501267,6,0.015181958562607914,7.712930499999993,0.0022464319849470867,1.37e-05,89008.27517235209,2.1086803405252434e-15,2.1086803405252433e-11,0.020649411362414504,4.3543007783342044e-13,2.5007321729603332e-14,2.5007321729603335e-10,3.44372303992114,True,
5,21,lithiation,0.2024263433913316,0.21254774078902736,0.20748704209017949,4.41552e-05,1799.980000000447,9000.0,0.022077354693338814,-14.468103700000013,10.44848570000001,-0.00022532768054196517,1.4231898488870955e-06,-3.0780922000087925e-07,0.9983733516006824,-0.00024193720420245015,0.9982423242019811,1.0737127530028057,1.152859075960864,-1.684057444895505e-06,0.18277833748122452,-0.3084400893060274,6,0.015182096096543654,7.6328814,0.0022464319849470867,1.37e-05,126545.78376469084,1.4831786126435116e-15,1.4831786126435115e-11,0.012632179459389941,1.8735778405241835e-13,1.762182959439577e-14,1.7621829594395772e-10,3.4469006938646767,True,
5,22,lithiation,0.21254774078902736,0.22266909234207788,0.21760841656555263,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-13.097561900000013,10.179407900000006,-0.0002832684192883095,8.356154809884826e-07,1.486533097802479e-06,0.9992065906602977,-0.00020305442615327736,0.9948828028231959,0.716826911603617,0.5138408211991797,-1.6415510749606324e-06,-0.9055661565925562,-0.3006562840669689,6,0.015182027329575784,7.0554837000000035,0.0022464319849470867,1.37e-05,210484.39784159546,8.917050476171164e-16,8.917050476171164e-12,0.00589981391563453,5.260893848573015e-14,1.0583324219409904e-14,1.0583324219409904e-10,3.4450889368731668,True,
5,23,lithiation,0.22266909234207785,0.23279044389512835,0.2277297681186031,4.4155e-05,1799.980000000447,9000.0,0.02207725469444993,-10.155625700000003,10.255016399999983,-0.00025683380540661395,1.9936435379127637e-06,2.8826799026623934e-06,0.9831672287737098,-0.00010128310407028761,0.9225655998197222,0.3943526978854606,0.15551405032954138,-1.525417706555836e-06,-1.889764285725417,-0.2793860186860372,7,0.015182027329575742,7.586926199999996,0.0022464319849470867,1.37e-05,200382.22634532713,9.36659919510755e-16,9.366599195107549e-12,0.015524775134304992,1.4541434627720683e-13,1.3065972194354806e-14,1.3065972194354808e-10,3.734907895798119,True,
5,24,lithiation,0.23279044389512835,0.24291174960353362,0.23785109674933097,4.41548e-05,1799.980000000447,9000.0,0.02207715469556104,-9.435869700000001,10.416604600000005,-0.00020564247154252388,2.2636776838673876e-06,2.2676015302833185e-06,0.9682246990690208,-8.328167523586228e-05,0.913318063699901,0.40498285500639314,0.16401111284912925,-1.4121650013911981e-06,-1.6057624484740698,-0.25864452919575953,7,0.015181958562607914,7.2845146,0.0022464319849470867,1.37e-05,149894.99526202198,1.2521432064620364e-15,1.2521432064620364e-11,0.022015663076674234,2.756676295721474e-13,2.1028103848409056e-14,2.1028103848409056e-10,4.098010395807731,True,
5,25,lithiation,0.24291174960353362,0.2530330094672936,0.24797237953541362,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-9.850211399999989,10.405488300000002,-0.00022852926115187966,1.7638086849223472e-06,2.2941468745822472e-06,0.9873081711259459,-0.00010473606615309649,0.9503343320439962,0.4583048386240977,0.21004332510626025,-1.302409357161693e-06,-1.7614637532870787,-0.23854335753739458,7,0.015181889795640002,5.996309300000002,0.0022464319849470867,1.37e-05,217631.12466191922,8.62422598291345e-16,8.62422598291345e-12,0.01543617369637516,1.331250502690438e-13,1.6990833486407084e-14,1.6990833486407084e-10,4.438612970389736,True,
5,26,lithiation,0.2530330094672936,0.2631542693310537,0.2580936393991736,4.41546e-05,1799.980000000447,9000.0,0.02207705469667215,-10.059230100000011,10.308377499999994,-0.0002616930044038263,1.0762005829816643e-06,2.6466649968309055e-06,0.9963034242254081,-0.00011887777331309641,0.9578050872411666,0.45426423829676615,0.20635599819534114,-1.122686249909043e-06,-2.35743957587913,-0.20562609293440548,7,0.015181889795640086,5.396671500000005,0.0022464319849470867,1.37e-05,384060.6476078415,4.886988582898172e-16,4.886988582898172e-12,0.008224909071859996,4.01950367295554e-14,1.2716564154739442e-14,1.2716564154739442e-10,5.101104624750103,True,
