variant,time_s,soc_experiment,soc_model_average,soc_model_surface,voltage_sim_V,voltage_exp_V
A5_geom_only,1319.9990000000107,0.9922023536479729,0.9510877253396481,0.9446303705086324,0.08249342362257442,0.1151504666
A5_geom_only,1399.9990000000107,0.991707272539943,0.9506509232418889,0.9441052601616682,0.08253786146091736,0.1152082831
A5_geom_only,1469.9990000000107,0.9912740705374924,0.9502687205180687,0.9436519394607118,0.08257558075162948,0.1152987182
A5_geom_only,1549.9990000000107,0.9907789912169955,0.9498319200230151,0.9431402444104604,0.08261734960700567,0.1153202057
A5_geom_only,1619.9990000000107,0.990345794076635,0.9494497237965919,0.9426975753381359,0.08265288568403026,0.1153557897
A5_geom_only,1689.9990000000107,0.9899125949342374,0.9490675193679781,0.9422591613576891,0.08268752586997935,0.1154150814
A5_geom_only,1769.9990000000107,0.9894175083206054,0.9486307169091748,0.9417630387053615,0.08272599904526905,0.1153780222
A5_geom_only,1839.9990000000107,0.9889843066756615,0.9482485194046757,0.9413327892382458,0.08275882817531195,0.1153928488
A5_geom_only,1919.9990000000107,0.9884892221355679,0.947811714405695,0.9408451184138535,0.08279542313499301,0.1154143363
A5_geom_only,1989.9990000000107,0.9880560202046186,0.9474295055400115,0.9404216383049016,0.08282665227366078,0.1153913587
A5_geom_only,2069.9990000000107,0.9875609346635065,0.946992704635374,0.9399412123702028,0.08286146206859987,0.1153305918
A5_geom_only,2139.9990000000107,0.9871277348060956,0.9466105112508617,0.9395235934441407,0.08289124523376003,0.1152809262
A5_geom_only,2209.9990000000107,0.9866945347341809,0.9462283173495492,0.9391083475085948,0.08292041026160299,0.1152720302
A5_geom_only,2289.9990000000107,0.9861994484780554,0.9457915130476893,0.9386364580482164,0.08295304180673915,0.115261659
A5_geom_only,2359.9990000000107,0.9857662450455784,0.9454093066401391,0.9382257416919835,0.08298093340663769,0.115189746
A5_geom_only,2439.9990000000107,0.9852711614350019,0.9449725078429769,0.9377587649062139,0.08301214385139696,0.1151297092
A5_geom_only,2509.9990000000107,0.9848379635796283,0.9445903062537655,0.9373519702477924,0.08303892203303345,0.1151059866
A5_geom_only,2589.9990000000107,0.984342875392967,0.9441535067612985,0.9368891293533573,0.08306885504952402,0.1150163114
A5_geom_only,2659.9990000000107,0.9839096756070576,0.9437713129095499,0.9364857429907368,0.08309454671822772,0.1149673909
A5_geom_only,2729.9990000000107,0.9834764771796732,0.9433891195180786,0.9360837522046243,0.08311976679286069,0.1149132848
A5_geom_only,2809.9990000000107,0.9829813930685876,0.9429523280975717,0.9356259657829831,0.08314803145343413,0.1148406565
A5_geom_only,2879.9990000000107,0.982548197215251,0.9425701307885993,0.9352266536032101,0.08317231551874224,0.1148213744
A5_geom_only,2959.9990000000107,0.9820531148916984,0.9421333287311109,0.9347716720551397,0.08319952679893028,0.1147628278
A5_geom_only,3029.9990000000107,0.9816199161783088,0.9417511312043495,0.9343747160761238,0.08322287806399999,0.1146894544
A5_geom_only,3109.9990000000107,0.9811248319242205,0.9413143300975845,0.9339221978383676,0.08324912218456175,0.1146620214
A5_geom_only,3179.9990000000107,0.9806916297787673,0.940932123473076,0.9335271949207382,0.08327164731840561,0.114623487
A5_geom_only,3249.9990000000107,0.9802584332819188,0.940549922005233,0.9331330781524534,0.08329377786830308,0.1145397276
A5_geom_only,3329.9990000000107,0.9797633536754166,0.9401131239115359,0.9326836209334048,0.08331864380522927,0.114473775
