dataset,cell,window,chemistry,model,parameter_set,parameter_match_grade,parameter_match_level,protocol,c_rate,initial_state_value,time_s,elapsed_fraction,q_fraction,current_A,abs_current_A,dI_dt_A_s,abs_dI_dt_A_s,voltage_exp_V,voltage_sim_V,residual_mV,abs_residual_mV
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,2940.0,0.08170018634678708,0.08170025238047239,0.500038,0.500038,0.0,0.0,4.0655,4.077705230897177,12.205230897176733,12.205230897176733
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,2970.0,0.08253386171767267,0.08253382650187525,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0652,4.077527118600543,12.327118600542697,12.327118600542697
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3000.0,0.08336753708855825,0.08336760071308164,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.0652,4.077332002330125,12.132002330124791,12.132002330124791
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3030.0,0.08420121245944383,0.0842011748344845,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0647,4.077157493141792,12.457493141791787,12.457493141791787
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3060.0,0.08503488783032942,0.08503494904569088,0.499428,0.499428,-1.526666666666713e-05,1.526666666666713e-05,4.0644,4.077000270550228,12.600270550228387,12.600270550228387
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3090.0,0.085868563201215,0.08586852316709374,0.500038,0.500038,2.0333333333333314e-05,2.0333333333333314e-05,4.0641,4.076808358936968,12.70835893696809,12.70835893696809
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3120.0,0.08670223857210058,0.08670229737830014,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0636,4.076646212685341,13.046212685340564,13.046212685340564
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3150.0,0.08753591394298615,0.087535871499703,0.500038,0.500038,5.066666666666183e-06,5.066666666666183e-06,4.0633,4.076477746140862,13.177746140861757,13.177746140861757
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3180.0,0.08836958931387175,0.08836964571090937,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.063,4.076323646975819,13.323646975819337,13.323646975819337
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3210.0,0.08920326468475732,0.08920321983231225,0.500038,0.500038,5.066666666666183e-06,5.066666666666183e-06,4.0629,4.076162064126861,13.262064126861262,13.262064126861262
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3240.0,0.0900369400556429,0.09003699404351863,0.500191,0.500191,5.1000000000023246e-06,5.1000000000023246e-06,4.0624,4.0760025400474,13.602540047399359,13.602540047399359
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3270.0,0.0908706154265285,0.09087076825472501,0.500343,0.500343,5.066666666664332e-06,5.066666666664332e-06,4.062,4.075845266556048,13.845266556047342,13.845266556047342
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3300.0,0.09170429079741407,0.09170434237612787,0.499886,0.499886,-1.5233333333332839e-05,1.5233333333332839e-05,4.0616,4.075712902477121,14.112902477120493,14.112902477120493
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3330.0,0.09253796616829965,0.09253811658733424,0.499428,0.499428,-1.526666666666713e-05,1.526666666666713e-05,4.0615,4.075584496706931,14.084496706931127,14.084496706931127
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3360.0,0.09337164153918524,0.09337169070873712,0.500038,0.500038,2.0333333333333314e-05,2.0333333333333314e-05,4.0613,4.075418554763988,14.11855476398749,14.11855476398749
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3390.0,0.09420531691007082,0.0942054649199435,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0607,4.075279160146419,14.579160146419134,14.579160146419134
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3420.0,0.0950389922809564,0.09503903904134638,0.499886,0.499886,0.0,0.0,4.0604,4.075136347816677,14.736347816677764,14.736347816677764
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3450.0,0.09587266765184199,0.09587281325255274,0.499733,0.499733,-5.100000000000475e-06,5.100000000000475e-06,4.06,4.074999888300319,14.999888300319064,14.999888300319064
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3480.0,0.09670634302272757,0.09670638737395562,0.499886,0.499886,5.100000000000475e-06,5.100000000000475e-06,4.0598,4.074852926124842,15.052926124841548,15.052926124841548
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3510.0,0.09754001839361315,0.09754016158516199,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0595,4.074699585103132,15.19958510313213,15.19958510313213
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3540.0,0.09837369376449873,0.09837373570656487,0.500038,0.500038,-5.1000000000023246e-06,5.1000000000023246e-06,4.0592,4.074562217365893,15.362217365892938,15.362217365892938
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3570.0,0.09920736913538432,0.09920750991777125,0.500343,0.500343,1.0166666666666657e-05,1.0166666666666657e-05,4.0587,4.074408509351943,15.7085093519429,15.7085093519429
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3600.0,0.1000410445062699,0.10004108403917412,0.499886,0.499886,-1.5233333333332839e-05,1.5233333333332839e-05,4.0583,4.074281207013055,15.981207013054721,15.981207013054721
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3630.0,0.10087471987715547,0.1008748582503805,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0584,4.074126771535812,15.726771535812034,15.726771535812034
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3660.0,0.10170839524804107,0.10170843237178338,0.500038,0.500038,-5.1000000000023246e-06,5.1000000000023246e-06,4.058,4.0739862733502665,15.9862733502667,15.9862733502667
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3690.0,0.10254207061892665,0.10254220658298975,0.500343,0.500343,1.0166666666666657e-05,1.0166666666666657e-05,4.0578,4.073828124452305,16.028124452304837,16.028124452304837
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3720.0,0.10337574598981222,0.10337578070439261,0.499886,0.499886,-1.5233333333332839e-05,1.5233333333332839e-05,4.0572,4.073695083450236,16.49508345023598,16.49508345023598
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3750.0,0.10420942136069782,0.104209554915599,0.499733,0.499733,-5.100000000000475e-06,5.100000000000475e-06,4.0571,4.0735508456813125,16.450845681312387,16.450845681312387
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3780.0,0.1050430967315834,0.10504312903700187,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.0568,4.073387200938778,16.58720093877797,16.58720093877797
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3810.0,0.10587677210246897,0.10587690324820825,0.500343,0.500343,1.0166666666666657e-05,1.0166666666666657e-05,4.0563,4.073219338030695,16.919338030694675,16.919338030694675
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3840.0,0.10671044747335456,0.10671047736961113,0.500343,0.500343,0.0,0.0,4.0558,4.073059169997709,17.259169997709378,17.259169997709378
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3870.0,0.10754412284424014,0.10754425158081748,0.500343,0.500343,0.0,0.0,4.0555,4.072896616701437,17.39661670143633,17.39661670143633
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3900.0,0.10837779821512572,0.10837782570222036,0.499886,0.499886,-1.5233333333332839e-05,1.5233333333332839e-05,4.0554,4.072747856405261,17.347856405261375,17.347856405261375
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3930.0,0.10921147358601131,0.10921159991342674,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0549,4.072569251688991,17.66925168899114,17.66925168899114
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3960.0,0.11004514895689689,0.11004517403482962,0.499886,0.499886,-1.0166666666668507e-05,1.0166666666668507e-05,4.0546,4.072407399777835,17.807399777835187,17.807399777835187
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,3990.0,0.11087882432778247,0.110878948246036,0.499886,0.499886,0.0,0.0,4.0543,4.072231776319987,17.93177631998777,17.93177631998777
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4020.0,0.11171249969866805,0.11171252236743887,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0542,4.0720402338464,17.840233846400544,17.840233846400544
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4050.0,0.11254617506955364,0.11254629657864523,0.500038,0.500038,-5.1000000000023246e-06,5.1000000000023246e-06,4.0536,4.071859831608653,18.259831608652632,18.259831608652632
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4080.0,0.11337985044043922,0.11337987070004811,0.500038,0.500038,0.0,0.0,4.0531,4.071670321469032,18.570321469032258,18.570321469032258
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4110.0,0.1142135258113248,0.11421364491125449,0.500038,0.500038,0.0,0.0,4.0528,4.071475912943928,18.675912943927564,18.675912943927564
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4140.0,0.11504720118221039,0.11504721903265736,0.500191,0.500191,5.1000000000023246e-06,5.1000000000023246e-06,4.0523,4.071270873965657,18.970873965657553,18.970873965657553
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4170.0,0.11588087655309597,0.11588099324386374,0.500038,0.500038,-5.1000000000023246e-06,5.1000000000023246e-06,4.052,4.071071336925941,19.07133692594165,19.07133692594165
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4200.0,0.11671455192398154,0.11671456736526661,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0519,4.07086736681045,18.967366810450415,18.967366810450415
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4230.0,0.11754822729486714,0.11754834157647298,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0513,4.07064150967853,19.341509678529434,19.341509678529434
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4260.0,0.11838190266575271,0.11838191569787584,0.499886,0.499886,-1.0166666666668507e-05,1.0166666666668507e-05,4.0508,4.070430851410646,19.630851410646244,19.630851410646244
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4290.0,0.11921557803663829,0.11921568990908223,0.499886,0.499886,0.0,0.0,4.0504,4.07020492934802,19.804929348020472,19.804929348020472
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4320.0,0.12004925340752388,0.1200492640304851,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0499,4.069961378022909,20.061378022909082,20.061378022909082
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4350.0,0.12088292877840946,0.12088303824169148,0.500191,0.500191,0.0,0.0,4.0496,4.069721533568686,20.121533568685734,20.121533568685734
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4380.0,0.12171660414929504,0.12171661236309436,0.500191,0.500191,0.0,0.0,4.0493,4.069476047151742,20.17604715174226,20.17604715174226
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4410.0,0.12255027952018062,0.12255038657430074,0.499733,0.499733,-1.526666666666898e-05,1.526666666666898e-05,4.0488,4.069241298291471,20.441298291471455,20.441298291471455
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4440.0,0.12338395489106621,0.12338396069570359,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.0484,4.068974070660248,20.57407066024819,20.57407066024819
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4470.0,0.12421763026195179,0.12421773490690997,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0479,4.068720474234375,20.82047423437494,20.82047423437494
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4500.0,0.12505130563283737,0.12505130902831285,0.499886,0.499886,5.100000000000475e-06,5.100000000000475e-06,4.0475,4.068445019586282,20.945019586281255,20.945019586281255
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4530.0,0.12588498100372295,0.12588508323951922,0.499733,0.499733,-5.100000000000475e-06,5.100000000000475e-06,4.0468,4.068172822142298,21.372822142297743,21.372822142297743
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4560.0,0.12671865637460855,0.1267186573609221,0.499886,0.499886,5.100000000000475e-06,5.100000000000475e-06,4.0467,4.067883310829801,21.18331082980074,21.18331082980074
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4590.0,0.12755233174549413,0.12755243157212848,0.49958,0.49958,-1.01999999999991e-05,1.01999999999991e-05,4.0459,4.067602777175999,21.702777175999444,21.702777175999444
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4620.0,0.1283860071163797,0.12838600569353137,0.49958,0.49958,0.0,0.0,4.0458,4.067305587672104,21.5055876721042,21.5055876721042
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4650.0,0.12921968248726529,0.1292197799047377,0.500038,0.500038,1.526666666666528e-05,1.526666666666528e-05,4.045,4.066983757405979,21.983757405979354,21.983757405979354
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4680.0,0.13005335785815086,0.1300533540261406,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0446,4.066680523371828,22.08052337182842,22.08052337182842
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4710.0,0.13088703322903644,0.13088712823734697,0.499733,0.499733,0.0,0.0,4.0438,4.066361202453928,22.561202453927898,22.561202453927898
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4740.0,0.13172070859992202,0.13172070235874986,0.49958,0.49958,-5.099999999998624e-06,5.099999999998624e-06,4.0435,4.066039866414135,22.53986641413519,22.53986641413519
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4770.0,0.13255438397080763,0.13255447656995623,0.500191,0.500191,2.0366666666667608e-05,2.0366666666667608e-05,4.0427,4.065683556421749,22.983556421748652,22.983556421748652
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4800.0,0.1333880593416932,0.1333880506913591,0.49958,0.49958,-2.0366666666667608e-05,2.0366666666667608e-05,4.0423,4.065361608030164,23.061608030164216,23.061608030164216
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4830.0,0.13422173471257878,0.13422182490256546,0.499886,0.499886,1.01999999999991e-05,1.01999999999991e-05,4.0417,4.065002654688633,23.30265468863324,23.30265468863324
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4860.0,0.13505541008346436,0.13505539902396832,0.500038,0.500038,5.066666666666183e-06,5.066666666666183e-06,4.0412,4.064639349257281,23.439349257281528,23.439349257281528
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4890.0,0.13588908545434994,0.13588917323517472,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0406,4.064279428821769,23.679428821768767,23.679428821768767
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4920.0,0.13672276082523552,0.13672274735657758,0.500038,0.500038,5.066666666666183e-06,5.066666666666183e-06,4.04,4.063901991008904,23.901991008903778,23.901991008903778
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4950.0,0.13755643619612112,0.13755652156778397,0.500038,0.500038,0.0,0.0,4.0394,4.063521648004276,24.121648004276075,24.121648004276075
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,4980.0,0.1383901115670067,0.13839009568918684,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0388,4.063145398551855,24.345398551854913,24.345398551854913
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5010.0,0.13922378693789228,0.1392238699003932,0.500191,0.500191,1.526666666666898e-05,1.526666666666898e-05,4.0381,4.062735011313312,24.635011313312027,24.635011313312027
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5040.0,0.14005746230877786,0.14005744402179607,0.500038,0.500038,-5.1000000000023246e-06,5.1000000000023246e-06,4.0375,4.062336544561405,24.836544561405383,24.836544561405383
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5070.0,0.14089113767966344,0.14089121823300246,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0368,4.061937930039431,25.137930039430323,25.137930039430323
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5100.0,0.14172481305054901,0.14172479235440533,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.036,4.06151069133953,25.51069133953021,25.51069133953021
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5130.0,0.1425584884214346,0.14255856656561172,0.500038,0.500038,0.0,0.0,4.0352,4.061084760387925,25.88476038792553,25.88476038792553
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5160.0,0.1433921637923202,0.1433923407768181,0.500343,0.500343,1.0166666666666657e-05,1.0166666666666657e-05,4.0348,4.060640452209904,25.84045220990472,25.84045220990472
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5190.0,0.14422583916320578,0.14422591489822095,0.500343,0.500343,0.0,0.0,4.0339,4.060198390992788,26.29839099278808,26.29839099278808
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5220.0,0.14505951453409135,0.14505948901962382,0.500191,0.500191,-5.066666666664332e-06,5.066666666664332e-06,4.0331,4.059755372561219,26.65537256121908,26.65537256121908
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5250.0,0.14589318990497693,0.1458932632308302,0.500191,0.500191,0.0,0.0,4.0323,4.059300437641057,27.000437641056863,27.000437641056863
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5280.0,0.1467268652758625,0.14672703744203658,0.499886,0.499886,-1.0166666666668507e-05,1.0166666666668507e-05,4.0316,4.058849223841059,27.24922384105888,27.24922384105888
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5310.0,0.1475605406467481,0.14756061156343947,0.500191,0.500191,1.0166666666668507e-05,1.0166666666668507e-05,4.0311,4.058369625993701,27.269625993700863,27.269625993700863
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5340.0,0.1483942160176337,0.14839438577464584,0.499886,0.499886,-1.0166666666668507e-05,1.0166666666668507e-05,4.0305,4.057902819549727,27.40281954972712,27.40281954972712
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5370.0,0.14922789138851927,0.1492279598960487,0.500038,0.500038,5.066666666666183e-06,5.066666666666183e-06,4.0294,4.057414052934954,28.01405293495396,28.01405293495396
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5400.0,0.15006156675940485,0.15006173410725507,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.029,4.056933558835313,27.93355883531312,27.93355883531312
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5430.0,0.15089524213029043,0.15089530822865796,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.0282,4.056425161428924,28.225161428924395,28.225161428924395
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5460.0,0.151728917501176,0.15172908243986433,0.500038,0.500038,0.0,0.0,4.0275,4.055918366591683,28.418366591683508,28.418366591683508
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5490.0,0.1525625928720616,0.1525626565612672,0.499733,0.499733,-1.0166666666666657e-05,1.0166666666666657e-05,4.0266,4.055416523329397,28.81652332939666,28.81652332939666
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5520.0,0.15339626824294716,0.15339643077247359,0.500038,0.500038,1.0166666666666657e-05,1.0166666666666657e-05,4.0258,4.054886943509432,29.086943509431862,29.086943509431862
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5550.0,0.15422994361383277,0.15423000489387645,0.49958,0.49958,-1.526666666666528e-05,1.526666666666528e-05,4.0252,4.0543763212704,29.17632127040015,29.17632127040015
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5580.0,0.15506361898471835,0.15506377910508282,0.500038,0.500038,1.526666666666528e-05,1.526666666666528e-05,4.0241,4.053828044117248,29.728044117248054,29.728044117248054
chen2020,02,chen2020/02/C0p1,NMC_Graphite,SPMe,Chen2020,A,exact,CC,0.1,,5610.0,0.15589729435560393,0.15589735322648568,0.499886,0.499886,-5.066666666666183e-06,5.066666666666183e-06,4.0233,4.053291783781399,29.991783781398773,29.991783781398773
